time/time_elapsed,train/actor_loss,time/fps,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean,time/total timesteps,rollout/success rate,train/n_updates,time/episodes,train/critic_loss
13021,168.29935272216798,20,0.001,581.28,-2208.8871111800004,262770,0.99,262600,255,311.7862059402466
13040,162.08352996826173,20,0.001,579.92,-2194.0056145000003,263149,0.99,263000,256,280.39790405273436
13054,165.1439109802246,20,0.001,580.2,-2197.48672973,263463,0.99,263300,257,378.4263145446777
13067,168.88770721435546,20,0.001,578.39,-2204.97125458,263735,0.99,263600,258,187.47633068084716
13071,,20,,572.82,-2191.7753571099997,263777,0.99,,259,
13089,169.93365783691405,20,0.001,571.9,-2184.93611182,264033,0.99,263900,260,259.1875899887085
13102,166.2100001525879,20,0.001,572.57,-2181.16283197,264319,0.99,264200,261,368.3283802032471
13121,167.452802734375,20,0.001,574.75,-2191.9664199599997,264766,0.99,264600,262,198.1648522567749
13139,164.26429321289064,20,0.001,572.83,-2188.99947739,265044,0.99,264900,263,263.36725605010986
13196,164.67420440673828,20,0.001,581.56,-2210.7477831099995,266185,0.99,266000,264,259.6574764633179
13235,164.12707763671875,20,0.001,585.82,-2195.27713349,266930,0.99,266800,265,374.8865464401245
13253,164.11468795776366,20,0.001,586.49,-2208.4069034299996,267327,0.99,267200,266,278.1452965927124
13279,168.95707092285156,20,0.001,581.14,-2212.36399516,267755,0.99,267600,267,233.09342094421388
13294,161.3859310913086,20,0.001,584.05,-2216.45739938,268142,0.99,268000,268,374.5737080383301
13309,164.78554809570312,20,0.001,582.58,-2219.4426799199996,268487,0.99,268300,269,270.5369666290283
13333,164.29054412841796,20,0.001,579.52,-2209.24516877,268859,0.99,268700,270,263.5687953567505
13359,168.7904067993164,20,0.001,577.07,-2194.2957868099998,269491,0.99,269300,271,223.37631420135497
13402,164.94088394165038,20,0.001,577.6,-2173.3158426299997,270246,0.99,270100,272,461.2920008468628
13418,165.94265350341797,20,0.001,575.75,-2164.6370680699997,270637,0.99,270500,273,449.13007110595703
13466,167.1256315612793,20,0.001,582.26,-2175.36313227,271548,0.99,271400,274,373.1447360992432
13492,168.17365325927733,20,0.001,586.82,-2180.93191854,272169,0.99,272000,275,292.1783829879761
13498,165.7575833129883,20,0.001,585.61,-2176.92984114,272293,0.99,272100,276,287.7765272140503
13524,164.8672511291504,20,0.001,584.81,-2155.5777145,272681,0.99,272500,277,273.7938624191284
13549,169.673318939209,20,0.001,582.4,-2161.6768458,273274,0.99,273100,278,384.5823935699463
13560,168.88718200683593,20,0.001,574.28,-2139.15667797,273518,0.99,273400,279,405.600862159729
13577,170.50234573364258,20,0.001,571.11,-2105.24301226,273751,0.99,273600,280,219.97812301635742
13597,164.48774169921876,20,0.001,572.06,-2097.8910358900002,274201,0.99,274100,281,445.8269316864014
13615,166.4689846801758,20,0.001,571.63,-2100.74663037,274614,0.99,274500,282,480.5805584335327
13631,167.56585708618164,20,0.001,567.61,-2099.51644746,274891,0.99,274700,283,282.8574349975586
13648,170.10181137084962,20,0.001,565.48,-2095.88044046,275187,0.99,275000,284,367.78307384490967
13674,167.51498001098633,20,0.001,555.18,-2097.18637364,275796,0.99,275600,285,338.83822414398196
13691,168.25568603515626,20,0.001,556.36,-2111.07454454,276097,0.99,275900,286,288.8896731567383
13710,168.2983706665039,20,0.001,554.57,-2090.4323032099996,276438,0.99,276300,287,235.8954271697998
13731,163.42064743041993,20,0.001,550.34,-2098.56711027,276941,0.99,276800,288,289.9460942840576
13763,167.09423446655273,20,0.001,553.27,-2120.4306463800003,277487,0.99,277300,289,432.507039642334
13776,169.32830200195312,20,0.001,550.62,-2107.5404859699997,277783,0.99,277600,290,339.8758809280396
13785,173.94440826416016,20,0.001,545.4,-2079.4067819899997,277971,0.99,277800,291,305.1479681396484
13813,172.1927047729492,20,0.001,545.08,-2103.74074373,278534,0.99,278400,292,462.4297425842285
13826,165.63023513793945,20,0.001,541.55,-2095.56040886,278724,0.99,278600,293,333.1907635498047
13847,171.9148875427246,20,0.001,523.82,-2068.99274939,279216,0.99,279100,294,304.9306198501587
13867,171.05714584350585,20,0.001,527.14,-2106.41978514,279669,0.99,279500,295,522.7711421966553
13885,167.26771224975585,20,0.001,525.83,-2099.61022952,279890,0.99,279700,296,275.37971019744873
13901,167.50320907592774,20,0.001,524.58,-2093.36553053,280242,0.99,280100,297,175.40948299407958
13922,167.07101669311524,20,0.001,479.8,-2009.22188358,280764,1.0,280600,298,202.51033737182618
13938,170.1438134765625,20,0.001,472.53,-1989.6191947900004,281004,1.0,280900,299,420.384253578186
13956,171.55908233642577,20,0.001,466.56,-1989.2884522100003,281336,1.0,281200,300,248.59437923431398
13983,173.08060302734376,20,0.001,469.03,-1995.24129415,281979,1.0,281800,301,391.08455745697023
14013,169.17667755126953,20,0.001,469.67,-1986.4618842800003,282473,1.0,282300,302,229.83182380676269
14050,166.21549926757814,20,0.001,469.56,-1969.4574056600002,283356,1.0,283200,303,403.24267959594727
14089,166.69689208984374,20,0.001,471.79,-1973.0243447500002,284077,1.0,283900,304,539.7159485626221
14096,170.11583618164062,20,0.001,466.54,-1956.9594115600003,284244,1.0,284100,305,244.75423458099365
14125,169.45848861694336,20,0.001,467.4,-1949.4239970300002,284766,1.0,284600,306,276.48275203704833
14158,172.82787124633788,20,0.001,471.62,-1945.2940709300005,285499,1.0,285300,307,487.3945405578613
14182,168.11376678466797,20,0.001,467.53,-1899.9968494600005,285961,1.0,285800,308,314.4066893386841
14190,167.05198120117188,20,0.001,467.69,-1898.4564257900004,286069,1.0,285900,309,343.6325982666016
14202,165.9799575805664,20,0.001,450.92,-1848.9949835300004,286301,1.0,286200,310,349.8435397720337
14222,166.21190780639648,20,0.001,450.34,-1869.1014057500004,286798,1.0,286600,311,397.2127306747436
14252,171.6045198059082,20,0.001,450.7,-1871.37749413,287322,1.0,287200,312,373.0706407546997
14266,170.63268798828125,20,0.001,449.62,-1864.5259193100003,287621,1.0,287500,313,214.63129383087158
14307,167.66396865844726,20,0.001,454.05,-1881.9344906000001,288500,1.0,288300,314,346.32138885498046
14319,171.03068481445314,20,0.001,453.36,-1877.1956137600002,288695,1.0,288500,315,210.31680545806884
14334,168.82208114624024,20,0.001,448.72,-1877.4965003799998,289043,1.0,288900,316,582.5995300292968
14367,170.57256164550782,20,0.001,453.24,-1915.1694394000003,289722,1.0,289600,317,358.1043828582764
14396,171.83684509277344,20,0.001,454.76,-1933.52073944,290296,1.0,290100,318,303.6892861557007
14417,169.41393463134764,20,0.001,454.65,-1923.99980697,290786,1.0,290600,319,325.79380802154543
14441,169.16811569213868,20,0.001,450.12,-1919.5795720799997,291148,1.0,291000,320,284.8498483657837
14511,168.0940263366699,20,0.001,459.83,-1955.0754479799996,292591,1.0,292400,321,282.11847240448
14519,170.0697592163086,20,0.001,458.98,-1942.5847808299993,292780,1.0,292600,322,189.22175582885743
14545,173.578701171875,20,0.001,457.22,-1924.7686051399996,293352,1.0,293200,323,181.8213977050781
14558,170.55897537231445,20,0.001,455.57,-1919.1387997899997,293523,1.0,293400,324,479.61031604766845
14568,168.95448196411132,20,0.001,455.62,-1922.20456017,293704,1.0,293600,325,514.4157574844361
14609,171.8503271484375,20,0.001,457.6,-1918.8904062,294636,1.0,294500,326,265.2524815368652
14648,169.3009930419922,20,0.001,463.23,-1929.8767773,295419,1.0,295300,327,245.68674869537352
14699,162.9683921813965,20,0.001,469.92,-1932.08885347,296401,1.0,296300,328,298.6603730010986
14791,167.93299652099608,20,0.001,484.76,-1963.6141220700001,298322,1.0,298200,329,251.41683563232422
14879,168.19081268310546,20,0.001,496.37,-1963.1926643,300028,1.0,299900,330,403.72458923339843
14932,169.1150210571289,20,0.001,505.74,-1977.75871633,301100,1.0,300900,331,272.12508922576905
14960,175.78672119140626,20,0.001,505.98,-1966.7918000599998,301756,1.0,301600,332,378.16785541534426
14987,174.50105621337892,20,0.001,505.18,-1978.0471020500001,302208,1.0,302100,333,532.9139514923096
15002,175.91712158203126,20,0.001,505.19,-1976.81292938,302517,1.0,302400,334,447.2986275482178
15025,169.3802053833008,20,0.001,500.03,-1952.1261864,303075,1.0,302900,335,423.70023517608644
15063,171.16195770263673,20,0.001,499.95,-1936.5063302100002,303724,1.0,303600,336,369.91638385772706
15085,174.9443505859375,20,0.001,502.78,-1962.6194127100002,304244,1.0,304100,337,276.7140609741211
15111,176.21532943725586,20,0.001,503.6,-1964.96245259,304653,1.0,304500,338,229.96983310699463
15122,171.62037292480468,20,0.001,489.37,-1931.51098564,304871,1.0,304700,339,172.87652004241943
15135,170.70554412841796,20,0.001,492.19,-1936.7147917,305194,1.0,305000,340,303.6368642425537
15200,172.41826599121094,20,0.001,501.07,-1936.0907196499998,306476,1.0,306300,341,197.6993300628662
15209,169.33930114746093,20,0.001,499.82,-1914.32441604,306700,1.0,306500,342,362.67149616241454
15227,171.75418838500977,20,0.001,494.99,-1877.7877751200003,307008,1.0,306900,343,605.2417080688476
15274,170.25720001220702,20,0.001,501.18,-1878.0975830500001,307994,1.0,307800,344,372.7608835983276
15313,176.20965225219726,20,0.001,505.98,-1904.70899477,308709,1.0,308600,345,322.00549118041994
15342,174.26217224121095,20,0.001,507.56,-1910.4559718200003,309385,1.0,309200,346,227.34853904724122
15440,172.65968719482422,20,0.001,522.33,-1914.13925321,311316,1.0,311200,347,316.3072255706787
15477,169.7127085876465,20,0.001,526.63,-1908.76793873,312059,1.0,311900,348,594.6563674545288
15504,166.8509130859375,20,0.001,530.38,-1917.0559134099997,312637,1.0,312500,349,253.00352424621582
15524,171.89942810058594,20,0.001,531.03,-1914.4886926999998,313108,1.0,313000,350,173.82819744110108
15541,170.30212646484375,20,0.001,526.36,-1899.2720205199998,313343,1.0,313200,351,313.8128618621826
15552,170.36293609619142,20,0.001,520.6,-1855.9068378900001,313557,1.0,313400,352,283.0622585296631
15566,169.83160736083985,20,0.001,519.57,-1847.28724026,313870,1.0,313700,353,233.69086624145507
15581,172.16004043579102,20,0.001,519.56,-1851.82875078,314229,1.0,314100,354,511.7793335723877
15622,168.21249649047851,20,0.001,521.83,-1853.4466181799999,314953,1.0,314800,355,463.0648079299927
15641,179.07041748046876,20,0.001,522.86,-1868.8050810099999,315435,1.0,315300,356,296.925881652832
15726,168.76421264648437,20,0.001,535.78,-1878.24686321,317041,1.0,316900,357,286.02167583465575
15747,168.8903546142578,20,0.001,537.64,-1893.16068258,317499,1.0,317300,358,325.7662819671631
15775,174.36539886474608,20,0.001,543.47,-1913.6914297200003,318124,1.0,318000,359,388.0495276260376
15818,162.73418899536134,20,0.001,549.52,-1919.03563125,318985,1.0,318800,360,283.64233283996583
15834,166.91345977783203,20,0.001,550.11,-1918.15852533,319330,1.0,319200,361,344.4715241241455
15861,176.94281921386718,20,0.001,549.99,-1909.7598933099998,319765,1.0,319600,362,317.7232120132446
15874,170.91815200805664,20,0.001,549.97,-1906.2418396700002,320041,1.0,319900,363,369.1360974884033
15910,176.18725799560548,20,0.001,545.68,-1897.4968138699999,320753,1.0,320600,364,531.0617085647583
15927,167.02561126708986,20,0.001,541.68,-1903.1284160299997,321098,1.0,320900,365,354.50159160614015
16013,175.41070709228515,20,0.001,555.95,-1912.3748069799997,322922,1.0,322800,366,326.2012757873535
16257,174.6199444580078,20,0.001,601.67,-2003.84813818,327922,0.99,327800,367,381.1687197113037
16278,172.3956805419922,20,0.001,601.22,-2003.9564781300003,328264,0.99,328100,368,356.1962082672119
16299,167.5396076965332,20,0.001,602.12,-2005.5993491800002,328699,0.99,328500,369,191.60017753601073
16356,168.695525970459,20,0.001,609.76,-2016.65657631,329835,0.99,329700,370,352.0043158340454
16390,166.42800659179687,20,0.001,610.89,-2031.7260620200002,330580,0.99,330400,371,273.52684745788576
16418,169.48968276977538,20,0.001,608.33,-2039.05856326,331079,0.99,330900,372,528.7375526428223
16442,168.3202084350586,20,0.001,610.17,-2035.44300358,331654,0.99,331500,373,244.3301191329956
16481,170.35813079833986,20,0.001,608.14,-2026.1044213799998,332362,0.99,332200,374,472.29430923461916
16519,168.77053634643553,20,0.001,609.83,-2035.8794991999998,333152,0.99,333000,375,328.5342510986328
16541,166.85456619262695,20,0.001,612.57,-2043.87946905,333550,0.99,333400,376,309.2496817779541
16793,165.3977264404297,20,0.001,658.69,-2140.59519173,338550,0.98,338400,377,284.2167470550537
17039,161.72366424560548,20,0.001,700.97,-2198.77859377,343371,0.98,343200,378,246.39633590698242
17058,163.54221267700194,20,0.001,703.01,-2215.49460631,343819,0.98,343700,379,253.93787475585938
17077,168.58055541992186,20,0.001,703.48,-2230.8497522,344099,0.98,343900,380,315.2285276031494
17096,162.95769393920898,20,0.001,702.69,-2233.2793878400003,344470,0.98,344300,381,383.58977787017824
17122,165.64100448608397,20,0.001,704.53,-2230.63624953,345067,0.98,344900,382,286.4246128463745
17137,166.36961471557618,20,0.001,703.46,-2222.28756965,345237,0.98,345100,383,570.2137916564941
17149,169.01722763061522,20,0.001,702.66,-2218.0781813599997,345453,0.98,345300,384,310.8848414611816
17178,169.3931428527832,20,0.001,703.08,-2231.1591476099998,346104,0.98,346000,385,426.4373430633545
17210,170.1933073425293,20,0.001,705.04,-2233.44669994,346601,0.98,346500,386,303.5804495239258
17299,165.0835986328125,20,0.001,721.03,-2257.8187934899997,348541,0.98,348400,387,285.1012641143799
17315,169.02448013305664,20,0.001,718.55,-2250.49670069,348796,0.98,348600,388,188.3362631225586
17364,169.14256759643555,20,0.001,723.63,-2250.33164109,349850,0.98,349700,389,243.62020820617676
17385,169.37153427124022,20,0.001,723.78,-2243.7733475500004,350161,0.98,350000,390,551.2124353027343
17415,170.03257873535156,20,0.001,728.5,-2250.9981444700006,350821,0.98,350700,391,342.5536655426025
17445,172.15733200073242,20,0.001,728.21,-2276.9932746800005,351355,0.98,351200,392,289.0846985244751
17487,168.93036712646483,20,0.001,735.76,-2295.36837111,352300,0.98,352100,393,257.4790425491333
17511,172.3527587890625,20,0.001,734.62,-2274.08329085,352678,0.98,352500,394,307.811710319519
17754,166.51175827026367,20,0.001,780.09,-2337.0246338499996,357678,0.97,357500,395,445.88982147216797
17762,161.9802508544922,20,0.001,779.2,-2323.11402893,357810,0.97,357700,396,464.46562099456787
17788,170.52125030517578,20,0.001,781.73,-2342.4567041399996,358415,0.97,358300,397,507.31402572631833
17805,167.39693634033202,20,0.001,779.95,-2338.38859716,358759,0.97,358600,398,281.7697309875488
17815,169.72098114013673,20,0.001,778.88,-2326.43738512,358892,0.97,358700,399,413.4605813980103
17838,169.799521484375,20,0.001,780.32,-2332.08415353,359368,0.97,359200,400,279.5305786895752
17856,166.09422973632812,20,0.001,778.22,-2330.90305356,359801,0.97,359700,401,220.65900730133058
17883,166.89843658447265,20,0.001,777.63,-2338.24138002,360236,0.97,360100,402,383.04622470855713
17897,163.98604049682618,20,0.001,772.14,-2311.8363996,360570,0.97,360400,403,323.24753021240235
17928,166.1210252380371,20,0.001,771.37,-2315.71092598,361214,0.97,361100,404,373.1434336090088
17951,170.30192138671876,20,0.001,773.63,-2322.95512336,361607,0.97,361500,405,404.53329429626467
18061,168.1828140258789,20,0.001,790.87,-2352.2349213200005,363853,0.97,363700,406,318.3624346542358
18092,166.79095947265625,20,0.001,790.6,-2354.20289115,364559,0.97,364400,407,567.5880228042603
18126,168.6956622314453,20,0.001,792.07,-2353.5608644000004,365168,0.97,365000,408,304.23615730285644
18143,169.13365020751954,20,0.001,794.58,-2366.73424842,365527,0.97,365400,409,392.56798206329347
18158,174.44477020263673,20,0.001,795.9,-2379.62536718,365891,0.97,365700,410,514.6110066604614
18198,172.9191079711914,20,0.001,798.3,-2348.88853278,366628,0.97,366500,411,237.57258014678956
18229,173.9036706542969,20,0.001,800.32,-2370.6605597,367354,0.97,367200,412,483.6991187667847
18238,170.47509368896485,20,0.001,798.52,-2358.4123636499994,367473,0.97,367300,413,264.0665859603882
18254,172.89390075683593,20,0.001,792.29,-2320.6965934699997,367729,0.97,367600,414,280.3869997406006
18268,171.27553619384764,20,0.001,793.39,-2334.51060738,368034,0.97,367900,415,430.82443798065185
18280,172.04635009765624,20,0.001,792.86,-2326.97435695,368329,0.97,368200,416,389.26878997802737
18294,175.71235977172853,20,0.001,788.99,-2287.23605632,368621,0.97,368500,417,451.3228271484375
18304,170.49873260498046,20,0.001,784.68,-2253.75453777,368764,0.97,368600,418,333.9916942214966
18329,165.68509216308593,20,0.001,784.91,-2246.71167043,369277,0.97,369100,419,372.6277967453003
18354,174.20398849487304,20,0.001,786.85,-2264.76050683,369833,0.97,369700,420,319.59169841766357
18370,169.81965759277344,20,0.001,774.56,-2218.4378221099996,370047,0.97,369900,421,618.546916923523
18387,173.78001190185546,20,0.001,776.62,-2243.5517129199998,370442,0.97,370300,422,475.0285727310181
18399,171.04520141601563,20,0.001,773.53,-2242.45862911,370705,0.97,370600,423,295.38577823638917
18416,172.6269546508789,20,0.001,775.53,-2260.6534727199996,371076,0.97,370900,424,287.1663103866577
18425,173.1660543823242,20,0.001,774.79,-2255.03640418,371183,0.97,371000,425,287.38490516662597
18453,171.97044525146484,20,0.001,771.01,-2260.51985288,371737,0.97,371600,426,508.73805351257323
18561,171.23048248291016,20,0.001,784.66,-2278.00696023,373885,0.97,373700,427,398.72909942626956
18587,169.60145095825195,20,0.001,780.81,-2279.92264342,374482,0.97,374300,428,313.3878358459473
18604,175.76294372558593,20,0.001,764.94,-2253.9815528599997,374816,0.97,374700,429,396.48509536743165
18615,169.65312271118165,20,0.001,749.37,-2224.0316129199996,374965,0.97,374800,430,355.9963341140747
18633,173.6614190673828,20,0.001,742.46,-2225.02160992,375346,0.97,375200,431,238.97391437530518
18682,175.4463690185547,20,0.001,745.5,-2234.4873559800003,376306,0.97,376200,432,499.64045810699463
18694,171.26240814208984,20,0.001,743.92,-2227.2915580500003,376600,0.97,376400,433,307.56991539001467
18742,172.41733093261718,20,0.001,750.06,-2234.34728862,377523,0.97,377400,434,385.4668276977539
18757,169.74100646972656,20,0.001,747.68,-2230.29051374,377843,0.97,377700,435,429.5487435913086
18779,170.08888900756835,20,0.001,746.44,-2232.74984501,378368,0.97,378200,436,254.28554485321044
