time/total timesteps,time/episodes,rollout/ep_len_mean,rollout/success rate,time/fps,rollout/ep_rew_mean,time/time_elapsed,train/learning_rate,train/n_updates,train/critic_loss,train/actor_loss
425736,12226,14.36,0.94,13,-1655.3961504700003,31230,,,,
425836,12227,15.27,0.93,13,-1717.81142236,31252,0.001,425720,14929929.8625,14055.95185546875
425842,12228,15.26,0.93,13,-1717.6982342800004,31255,0.001,425740,14005142.15,14136.20869140625
425845,12229,15.18,0.93,13,-1709.39761724,31277,,,,
425945,12230,16.11,0.92,13,-1703.3553899199999,31319,0.001,425840,15035842.75,14291.1966796875
425949,12231,15.9,0.92,13,-1709.21496443,31347,,,,
425952,12232,15.89,0.92,13,-1708.19577736,31354,,,,
425968,12233,16.0,0.92,13,-1710.99924386,31369,0.001,425860,13827123.325,14270.51640625
425970,12234,15.97,0.92,13,-1706.52995254,31381,,,,
425975,12235,15.98,0.92,13,-1706.99489284,31383,,,,
425981,12236,16.0,0.92,13,-1718.6382103299998,31432,0.001,425880,13808241.025,14301.69345703125
425989,12237,15.08,0.93,13,-1684.7278498599999,31445,,,,
425994,12238,15.1,0.93,13,-1686.9374688399996,31468,,,,
425998,12239,15.11,0.93,13,-1687.17375887,31469,,,,
426014,12240,15.08,0.93,13,-1703.9209848200003,31515,0.001,425900,13996840.3875,14401.00107421875
426018,12241,15.1,0.93,13,-1704.3962743700001,31613,,,,
426026,12242,15.17,0.93,13,-1716.8184047600005,31616,0.001,425920,10686019.1625,14263.63681640625
426038,12243,15.09,0.93,13,-1714.6514266499998,31631,,,,
426041,12244,15.08,0.93,13,-1714.34556193,31663,0.001,425940,11994016.7875,14312.44755859375
426049,12245,15.12,0.93,13,-1717.5718010599999,31671,,,,
426053,12246,15.1,0.93,13,-1707.31705612,31678,,,,
426153,12247,15.95,0.92,13,-1774.8807381,31718,0.001,426040,15818653.125,14166.331640625
426160,12248,15.97,0.92,13,-1773.54301318,31726,,,,
426260,12249,16.87,0.91,13,-1816.9247622999997,31745,0.001,426140,12051675.675,14208.4408203125
426265,12250,16.87,0.91,13,-1808.1419343699997,31783,0.001,426160,13294249.675,14175.4328125
426273,12251,16.9,0.91,13,-1808.05463436,31796,,,,
426276,12252,16.88,0.91,13,-1806.90196231,31798,,,,
426280,12253,15.92,0.92,13,-1751.0407244300002,31805,,,,
426286,12254,15.89,0.92,13,-1750.57675097,31808,0.001,426180,16549920.5125,14207.64482421875
426292,12255,15.91,0.92,13,-1761.8215165,31811,,,,
426297,12256,15.93,0.92,13,-1764.2533647599996,31819,,,,
426299,12257,14.95,0.93,13,-1308.2471968099999,31831,,,,
426301,12258,14.23,0.93,13,-1286.7527027699998,31838,0.001,426200,11756317.8625,14292.66357421875
426307,12259,14.24,0.93,13,-1294.68201383,31846,,,,
426311,12260,14.23,0.93,13,-1314.76482937,31853,,,,
426315,12261,14.22,0.93,13,-1314.7475552199999,31865,,,,
426322,12262,14.25,0.93,13,-1337.1850554499997,31894,0.001,426220,13316389.825,14124.22177734375
426324,12263,14.22,0.93,13,-1325.8357182999998,31895,,,,
426352,12264,14.46,0.93,13,-1302.96090459,31917,0.001,426240,17368972.925,14251.41298828125
426356,12265,14.38,0.93,13,-1300.6821376599999,31924,,,,
426360,12266,14.23,0.93,13,-1275.3999754899999,31936,,,,
426367,12267,14.22,0.93,13,-1254.18469283,31945,0.001,426260,13271557.95,14134.7501953125
426374,12268,14.23,0.93,13,-1255.8274178,31958,,,,
426379,12269,14.25,0.93,13,-1256.3718474899997,31985,,,,
426382,12270,14.24,0.93,13,-1276.1664279499998,31998,0.001,426280,14203895.475,14161.1013671875
426386,12271,14.25,0.93,13,-1287.1503634199998,32006,,,,
426390,12272,14.25,0.93,13,-1287.4711345599999,32038,,,,
426394,12273,14.23,0.93,13,-1287.12353983,32040,,,,
426397,12274,14.23,0.93,13,-1257.12985994,32042,,,,
426401,12275,14.23,0.93,13,-1237.03418003,32089,0.001,426300,12247191.4875,14507.7388671875
426426,12276,14.43,0.93,13,-1237.8824382799999,32111,0.001,426320,13751907.225,14457.6625
426463,12277,14.73,0.93,13,-1254.9101036999998,32125,0.001,426360,14840741.65,14360.25185546875
426467,12278,14.75,0.93,13,-1255.56460669,32127,,,,
426479,12279,14.81,0.93,13,-1257.40900735,32136,,,,
426499,12280,14.96,0.93,13,-1273.5042726299998,32148,0.001,426380,15042093.15,14123.29794921875
426507,12281,15.0,0.93,13,-1274.98073633,32156,0.001,426400,11212392.2125,14346.93447265625
426510,12282,14.03,0.94,13,-1220.8126387099996,32158,,,,
426515,12283,14.06,0.94,13,-1223.2126269399998,32171,,,,
426521,12284,13.12,0.95,13,-1199.0375494300001,32174,0.001,426420,11906778.75,14292.03330078125
426526,12285,13.12,0.95,13,-1218.76665991,32177,,,,
426528,12286,13.1,0.95,13,-1208.18780206,32214,,,,
426531,12287,13.09,0.95,13,-1207.6731005699999,32231,,,,
426537,12288,12.97,0.95,13,-1205.5888139099998,32239,,,,
426547,12289,13.0,0.95,13,-1167.6554084,32243,0.001,426440,15175157.875,14229.2671875
426552,12290,12.99,0.95,13,-1176.2212897899997,32306,,,,
426566,12291,13.07,0.95,13,-1182.0503416799997,32316,0.001,426460,12065448.89375,14291.24365234375
