time/total timesteps,time/time_elapsed,rollout/success rate,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,train/n_updates,train/actor_loss,train/critic_loss,train/learning_rate
326999,20635,0.9,15,-1404.67428863,17.47,7597,326880,11621.47470703125,8388862.88125,0.001
327099,20672,0.89,15,-1434.5141984699999,18.4,7598,326980,11450.4365234375,6698579.8625,0.001
327105,20680,0.89,15,-1434.6910257299999,18.41,7599,327000,11475.77705078125,7635472.8375,0.001
327109,20693,0.89,15,-1423.95966556,18.39,7600,,,,
327127,20708,0.89,15,-1428.4346487399996,18.52,7601,327020,11635.76728515625,6498436.075,0.001
327137,20713,0.89,15,-1441.24474136,18.58,7602,,,,
327157,20749,0.9,15,-1395.8249918599997,17.78,7603,327040,11337.39404296875,7161315.2875,0.001
327241,20766,0.9,15,-1440.88934346,18.58,7604,327140,11622.0603515625,6498406.29375,0.001
327244,20778,0.9,15,-1437.34292631,18.46,7605,,,,
327300,20813,0.9,15,-1453.92323365,18.97,7606,327180,11380.64423828125,6027587.8875,0.001
327304,20835,0.9,15,-1452.84887426,18.93,7607,327200,11555.53857421875,6407215.878125,0.001
327315,20838,0.9,15,-1429.35041593,19.0,7608,,,,
327319,20861,0.9,15,-1430.88840808,19.01,7609,,,,
327326,20868,0.9,15,-1430.8593206499997,19.02,7610,327220,11443.07421875,6133637.65,0.001
327341,20878,0.91,15,-1408.0168507899998,18.17,7611,327240,11548.43818359375,6571804.05,0.001
327344,20880,0.91,15,-1401.5394638,17.93,7612,,,,
327347,20882,0.91,15,-1412.3018166299998,17.94,7613,,,,
327361,20893,0.91,15,-1415.4596254900002,18.04,7614,327260,11524.0498046875,6210540.4,0.001
327461,20950,0.9,15,-1448.86499081,18.95,7615,327360,11498.9966796875,6614513.15,0.001
327466,20973,0.9,15,-1458.3569281900002,18.94,7616,,,,
327566,21007,0.89,15,-1484.9455963900002,19.84,7617,327460,11587.23916015625,6139053.31875,0.001
327652,21059,0.89,15,-1491.77457179,20.66,7618,327540,11512.24150390625,7017110.071875,0.001
327656,21061,0.89,15,-1491.8536393699997,20.65,7619,,,,
327747,21085,0.89,15,-1510.5483461899996,21.52,7620,327640,11635.68310546875,6436971.525,0.001
327756,21093,0.89,15,-1500.5392774299999,21.55,7621,,,,
327761,21106,0.89,15,-1481.2588671700003,21.49,7622,327660,11322.38330078125,7709563.525,0.001
327764,21108,0.89,15,-1470.2199339400001,21.47,7623,,,,
327768,21140,0.89,15,-1469.32909544,21.42,7624,,,,
327779,21174,0.89,15,-1471.7454509300003,21.5,7625,,,,
327784,21196,0.89,15,-1441.5030919499998,21.49,7626,327680,11519.534375,8273564.09375,0.001
327787,21204,0.89,15,-1450.89008552,21.44,7627,,,,
327791,21226,0.89,15,-1449.26227127,21.39,7628,,,,
327891,21247,0.88,15,-1472.5561644499999,22.32,7629,327780,11548.36181640625,6977633.225,0.001
327896,21259,0.88,15,-1469.73393956,22.27,7630,,,,
327899,21271,0.88,15,-1477.8851226800002,22.22,7631,,,,
327902,21289,0.88,15,-1476.9518475500001,22.21,7632,327800,11590.27734375,6280860.86875,0.001
327906,21290,0.88,15,-1496.08140879,22.19,7633,,,,
327913,21308,0.89,15,-1464.2282587800003,21.26,7634,,,,
327930,21357,0.89,15,-1467.8834308200003,21.39,7635,327820,11460.58857421875,6043520.13125,0.001
327934,21360,0.89,15,-1478.4584091500003,21.38,7636,,,,
328034,21384,0.89,15,-1456.3551987800001,21.38,7637,327920,11498.2654296875,5804899.675,0.001
328134,21433,0.88,15,-1499.9838226200002,22.36,7638,328020,11428.57412109375,9200739.04375,0.001
328170,21443,0.88,15,-1509.4540015800003,22.65,7639,328060,11397.66591796875,5644872.0125,0.001
328270,21470,0.87,15,-1595.4092865500002,23.47,7640,328160,11597.53720703125,7038358.74375,0.001
328370,21508,0.86,15,-2075.8215436800006,24.44,7641,328260,11646.21259765625,6431448.675,0.001
328376,21526,0.87,15,-2032.0397551200003,23.5,7642,,,,
328476,21554,0.86,15,-2057.4486627200004,24.45,7643,328360,11535.58857421875,7616263.3125,0.001
328485,21578,0.86,15,-2078.9909097100003,24.51,7644,328380,11621.9765625,8451089.05,0.001
328492,21595,0.86,15,-2081.4370623,24.52,7645,,,,
328504,21605,0.86,15,-2085.38787989,24.62,7646,328400,11420.02744140625,6629045.8375,0.001
328509,21607,0.86,15,-2075.41563294,24.62,7647,,,,
328520,21626,0.86,15,-2077.70259919,24.64,7648,,,,
328525,21658,0.86,15,-2063.4483247099997,24.52,7649,328420,11543.2240234375,7422055.41875,0.001
328530,21680,0.86,15,-2063.0506872999995,24.51,7650,,,,
328532,21717,0.86,15,-2062.7020201799996,24.5,7651,,,,
328537,21759,0.86,15,-2021.78215195,24.34,7652,,,,
328637,21807,0.85,15,-2067.8912690899997,25.29,7653,328520,11426.57275390625,6037066.58125,0.001
328640,21839,0.85,15,-2065.4864941799997,25.22,7654,,,,
328740,21868,0.84,15,-2229.98947154,26.18,7655,328620,11501.67412109375,6215356.9375,0.001
328743,21891,0.84,15,-2229.0841737799997,26.16,7656,328640,11615.6765625,7832856.6,0.001
328777,21897,0.84,15,-2228.1734257900002,26.41,7657,328660,11536.57392578125,6696947.734375,0.001
328781,21899,0.84,15,-2227.95039817,26.39,7658,328680,11542.328515625,8183530.44375,0.001
328784,21911,0.84,15,-2227.31413807,26.37,7659,,,,
328792,21914,0.84,15,-2278.2810940100003,26.4,7660,,,,
328866,21952,0.84,14,-2299.29226426,27.09,7661,328760,11594.9265625,7482914.05625,0.001
328872,22000,0.84,14,-2280.13627794,27.1,7662,,,,
328972,22032,0.83,14,-2338.83232156,28.08,7663,328860,11546.71845703125,7037317.15,0.001
328975,22054,0.83,14,-2338.84663523,28.05,7664,,,,
328980,22072,0.83,14,-2338.18011616,28.05,7665,,,,
328984,22089,0.83,14,-2338.4742198400004,28.05,7666,328880,11486.36962890625,6583805.78125,0.001
328987,22126,0.83,14,-2345.73153769,27.57,7667,,,,
328992,22129,0.83,14,-2356.0255933900003,27.57,7668,,,,
329092,22165,0.82,14,-2327.86480316,28.27,7669,328980,11563.0818359375,6241031.75625,0.001
329097,22173,0.82,14,-2337.36346241,28.24,7670,,,,
329101,22176,0.82,14,-2347.3153366300003,28.24,7671,329000,11430.0705078125,8105819.95,0.001
329106,22244,0.82,14,-2343.6423821400003,28.14,7672,,,,
329107,22244,0.82,14,-2329.3136279800005,27.68,7673,,,,
329109,22247,0.83,14,-2294.22653274,26.7,7674,,,,
329118,22255,0.84,14,-2065.8367408000004,25.79,7675,,,,
329138,22277,0.84,14,-2069.09027381,25.93,7676,329020,11635.54140625,6084488.475,0.001
329238,22311,0.83,14,-2097.55477658,26.81,7677,329120,11716.3146484375,6014489.98125,0.001
329246,22324,0.83,14,-2100.2639010000003,26.84,7678,329140,11559.19130859375,6326446.590625,0.001
329254,22337,0.84,14,-2024.38096395,25.92,7679,,,,
329261,22370,0.84,14,-2045.21950832,25.94,7680,329160,11682.60498046875,6628205.625,0.001
329278,22381,0.85,14,-2003.22225885,25.11,7681,,,,
329281,22398,0.85,14,-1981.88556514,25.08,7682,329180,11664.80361328125,8099553.875,0.001
329284,22400,0.85,14,-1980.5415933899997,25.04,7683,,,,
329384,22447,0.84,14,-2055.76775189,25.99,7684,329280,11596.55283203125,6906633.7875,0.001
329388,22459,0.84,14,-2055.0863125299998,25.96,7685,,,,
329410,22464,0.84,14,-2053.6127410199997,26.13,7686,329300,11738.5888671875,6575289.66875,0.001
329510,22491,0.83,14,-2111.08924541,27.11,7687,329400,11561.22177734375,6613385.28125,0.001
329519,22514,0.83,14,-2124.52179708,27.17,7688,,,,
329527,22528,0.83,14,-2125.74557392,27.22,7689,329420,11448.123828125,6658289.30625,0.001
329533,22531,0.83,14,-2136.04684091,27.22,7690,,,,
329538,22543,0.83,14,-2137.17416501,27.24,7691,,,,
329591,22558,0.83,14,-2146.9183073599997,27.63,7692,329480,11420.124609375,6856467.378125,0.001
329596,22580,0.83,14,-2138.1282084399995,27.63,7693,,,,
329607,22599,0.83,14,-2119.9288931099995,27.7,7694,329500,11525.02373046875,7035886.825,0.001
329707,22630,0.82,14,-2145.3090876499996,28.66,7695,329600,11502.12841796875,6708189.1875,0.001
329722,22640,0.83,14,-2111.7442115699996,27.81,7696,329620,11938.47587890625,7310264.68125,0.001
329724,22687,0.83,14,-2048.16187464,27.25,7697,,,,
329731,22700,0.84,14,-2038.3125963399998,26.32,7698,,,,
329739,22713,0.84,14,-2048.25664563,26.34,7699,,,,
329767,22719,0.84,14,-2052.0722327099998,26.58,7700,329660,11604.9419921875,6490022.7,0.001
329775,22727,0.84,14,-2051.0161574,26.48,7701,,,,
329776,22739,0.84,14,-2036.9559890699998,26.39,7702,,,,
329794,22744,0.84,14,-2023.8542604299998,26.37,7703,329680,11614.16357421875,6186654.8125,0.001
329894,22758,0.83,14,-2043.31344227,26.53,7704,329780,11639.40771484375,8187331.175,0.001
329906,22773,0.83,14,-2046.50330655,26.62,7705,329800,11586.13193359375,6040728.275,0.001
329911,22785,0.83,14,-2049.68133962,26.11,7706,,,,
329916,22843,0.83,14,-2060.4902753,26.12,7707,,,,
329920,22851,0.83,14,-2063.90647162,26.05,7708,,,,
329928,22899,0.83,14,-2064.54641725,26.09,7709,329820,11622.11640625,5447082.38125,0.001
329967,22913,0.83,14,-2076.9455420699996,26.41,7710,329860,11499.70087890625,7704401.85,0.001
329972,22935,0.83,14,-2083.6304081000003,26.31,7711,,,,
329982,22989,0.83,14,-2084.6023115400003,26.38,7712,329880,11460.74638671875,9845119.9125,0.001
330025,22999,0.83,14,-2085.01557233,26.78,7713,329920,11516.07158203125,6968616.725,0.001
330047,23005,0.83,14,-2215.80875319,26.86,7714,329940,11649.84462890625,7126657.5125,0.001
330147,23067,0.83,14,-2217.35587576,26.86,7715,330040,11809.80771484375,5797261.071875,0.001
330179,23099,0.83,14,-2211.40431345,27.13,7716,330060,11656.98759765625,5769921.975,0.001
330279,23134,0.83,14,-2207.8252476699995,27.13,7717,330160,11446.56044921875,8240499.625,0.001
330284,23157,0.83,14,-2192.10357193,26.32,7718,330180,11642.0982421875,9377938.225,0.001
330384,23208,0.82,14,-2229.75700799,27.28,7719,330280,11513.53740234375,6705287.18125,0.001
330484,23231,0.81,14,-2383.67765343,27.37,7720,330380,11705.65234375,6135491.7875,0.001
330489,23244,0.81,14,-2382.719978,27.33,7721,,,,
330494,23296,0.81,14,-2380.6677836800004,27.33,7722,,,,
330497,23298,0.81,14,-2390.48483395,27.33,7723,,,,
330499,23300,0.81,14,-2389.58832916,27.31,7724,,,,
330505,23318,0.81,14,-2388.5167511799996,27.26,7725,330400,11609.3037109375,6487324.875,0.001
330605,23352,0.8,14,-2436.3199688699997,28.21,7726,330500,11676.684375,5789206.94375,0.001
330705,23396,0.79,14,-2492.3488389999998,29.18,7727,330600,11563.8966796875,6418350.025,0.001
330708,23423,0.79,14,-2492.0997882799998,29.17,7728,,,,
330712,23436,0.8,14,-2468.2769931099997,28.21,7729,,,,
330716,23443,0.8,14,-2467.60335461,28.2,7730,,,,
330722,23446,0.8,14,-2497.7069168,28.23,7731,330620,11809.1640625,8070015.3375,0.001
330728,23449,0.8,14,-2498.2902812,28.26,7732,,,,
330828,23469,0.79,14,-2519.30890065,29.22,7733,330720,11807.7865234375,7164589.2125,0.001
330833,23481,0.79,14,-2519.57800298,29.2,7734,,,,
330838,23484,0.79,14,-2515.06329723,29.08,7735,,,,
330854,23509,0.79,14,-2505.91115257,29.2,7736,330740,11663.3158203125,7855507.475,0.001
330857,23531,0.8,14,-2438.26036498,28.23,7737,,,,
330870,23540,0.81,14,-2398.2544868,27.36,7738,330760,11555.49306640625,6545662.5875,0.001
330882,23550,0.81,14,-2399.30917563,27.12,7739,330780,11690.62998046875,9390154.91875,0.001
330890,23564,0.82,14,-2309.4376456,26.2,7740,,,,
330895,23596,0.83,14,-1829.2635122000002,25.25,7741,,,,
330984,23647,0.83,13,-1841.03717252,26.08,7742,330880,11606.97197265625,6680866.8,0.001
330986,23664,0.84,13,-1804.8594492500001,25.1,7743,,,,
331086,23686,0.83,13,-1817.7839436700003,26.01,7744,330980,11562.9953125,6309778.934375,0.001
331186,23713,0.82,13,-2081.5483961299997,26.94,7745,331080,11528.90341796875,7977183.79375,0.001
331190,23715,0.82,13,-2078.34002276,26.86,7746,,,,
331200,23739,0.82,13,-2080.3009791599998,26.91,7747,,,,
331209,23742,0.82,13,-2077.50084759,26.89,7748,331100,11557.23896484375,9146726.4625,0.001
331213,23749,0.82,13,-2087.27501282,26.88,7749,,,,
331217,23776,0.82,13,-2086.6985879799995,26.87,7750,,,,
331223,23779,0.82,13,-2087.82977838,26.91,7751,331120,11567.19501953125,5845830.44375,0.001
331323,23813,0.81,13,-2421.45040228,27.86,7752,331220,11753.5134765625,6017298.925,0.001
331329,23821,0.82,13,-2376.08198945,26.92,7753,,,,
331334,23825,0.82,13,-2377.1863661499997,26.94,7754,,,,
331339,23852,0.83,13,-2192.89520204,25.99,7755,,,,
331347,23870,0.83,13,-2194.85008287,26.04,7756,331240,11834.066015625,5996302.01875,0.001
331351,23892,0.83,13,-2204.87842401,25.74,7757,,,,
331355,23940,0.83,13,-2214.60460563,25.74,7758,,,,
331373,23950,0.83,13,-2239.6642920300005,25.89,7759,331260,11855.7666015625,4663117.45,0.001
331473,23989,0.82,13,-2277.6268545700004,26.81,7760,331360,11640.9845703125,7621684.625,0.001
331573,24019,0.81,13,-2306.0548724299997,27.07,7761,331460,11838.21357421875,7047781.1875,0.001
331574,24041,0.81,13,-2293.96595357,27.02,7762,,,,
331578,24048,0.82,13,-2245.2818850800004,26.06,7763,,,,
331583,24086,0.82,13,-2246.6138566,26.08,7764,331480,11835.393359375,6249024.8125,0.001
331585,24122,0.82,13,-2225.8240436700003,26.05,7765,,,,
331593,24126,0.82,13,-2238.77088341,26.09,7766,,,,
331597,24127,0.82,13,-2218.61045688,26.1,7767,,,,
331697,24170,0.81,13,-2240.83682804,27.05,7768,331580,11640.808203125,7134445.025,0.001
331705,24173,0.82,13,-2200.8794407699997,26.13,7769,331600,11812.66123046875,6306831.24375,0.001
331710,24191,0.82,13,-2191.2423072300003,26.13,7770,,,,
331810,24257,0.81,13,-2247.0434749100004,27.09,7771,331700,11886.24658203125,6184664.9,0.001
331910,24329,0.8,13,-2284.43931402,28.04,7772,331800,11565.27509765625,7715165.3,0.001
331940,24338,0.8,13,-2293.41437791,28.33,7773,331820,11721.1748046875,7981769.325,0.001
331945,24340,0.8,13,-2304.43458061,28.36,7774,331840,11759.52353515625,6848259.05625,0.001
331948,24347,0.8,13,-2302.22755647,28.3,7775,,,,
331982,24392,0.8,13,-2307.6798239600002,28.44,7776,331880,11642.65615234375,6791812.75,0.001
332082,24415,0.8,13,-2313.31720632,28.44,7777,331980,11760.29658203125,6240715.475,0.001
332089,24433,0.8,13,-2313.17097918,28.43,7778,,,,
332098,24442,0.8,13,-2305.19844058,28.44,7779,,,,
332103,24455,0.8,13,-2254.81784662,28.42,7780,332000,11712.54814453125,7897247.26875,0.001
332203,24490,0.79,13,-2316.29325556,29.25,7781,332100,11629.591796875,6353297.7375,0.001
332209,24499,0.79,13,-2337.26262842,29.28,7782,,,,
332219,24508,0.79,13,-2338.75024536,29.35,7783,,,,
332223,24515,0.8,13,-2253.35650706,28.39,7784,332120,11621.4623046875,8010785.21875,0.001
332230,24523,0.8,13,-2254.95608016,28.42,7785,,,,
332233,24555,0.8,13,-2245.52890192,28.23,7786,,,,
332237,24558,0.81,13,-2188.73074942,27.27,7787,,,,
332243,24591,0.81,13,-2236.2270889799997,27.24,7788,332140,11829.63828125,7087731.065625,0.001
332343,24631,0.8,13,-3138.07042533,28.16,7789,332240,11845.7796875,8149174.2625,0.001
332347,24633,0.8,13,-3136.89657052,28.14,7790,,,,
332352,24636,0.8,13,-3166.2063818200004,28.14,7791,,,,
332357,24669,0.8,13,-3153.7056929,27.66,7792,,,,
332363,24677,0.8,13,-3153.0575982799996,27.67,7793,332260,11841.24443359375,7367085.0875,0.001
332463,24720,0.79,13,-3199.2229704599995,28.56,7794,332360,11586.97060546875,7570404.4375,0.001
332480,24735,0.8,13,-3157.4904368999996,27.73,7795,,,,
332580,24753,0.79,13,-3232.59354454,28.58,7796,332460,11783.87861328125,7575028.33125,0.001
332604,24781,0.79,13,-3251.5810388200002,28.8,7797,332500,11708.77734375,8566423.675,0.001
332613,24790,0.79,13,-3231.6045517100006,28.82,7798,,,,
332616,24897,0.79,13,-3220.45251984,28.77,7799,,,,
332716,24923,0.78,13,-3845.84472612,29.49,7800,332600,11851.88974609375,7039300.15625,0.001
332719,24930,0.78,13,-3852.7638495299993,29.44,7801,,,,
332819,24945,0.77,13,-3968.78567583,30.43,7802,332700,11718.763671875,7718589.94375,0.001
332824,24963,0.77,13,-3965.4017194599996,30.3,7803,332720,11820.83896484375,7426001.8125,0.001
332831,24966,0.78,13,-3901.0019543699996,29.37,7804,,,,
332931,24992,0.77,13,-3946.7728880699997,30.25,7805,332820,11661.01865234375,7606056.7,0.001
332939,25075,0.77,13,-3928.47717319,30.28,7806,,,,
333039,25096,0.76,13,-4544.595621869999,31.23,7807,332920,11754.87880859375,8061541.1625,0.001
333052,25111,0.76,13,-4567.2453727,31.32,7808,332940,11758.92958984375,7045998.01875,0.001
333152,25131,0.75,13,-4596.16924864,32.24,7809,333040,11507.91328125,7773589.56875,0.001
333155,25159,0.75,13,-4583.88323526,31.88,7810,,,,
333175,25164,0.75,13,-4579.03446102,32.03,7811,333060,11770.3740234375,6726134.75,0.001
333275,25185,0.74,13,-4632.25657252,32.93,7812,333160,11835.8787109375,7378847.85,0.001
333280,25203,0.74,13,-4652.522923789999,32.55,7813,,,,
333312,25218,0.74,13,-4546.4514075100005,32.65,7814,333200,11686.36181640625,6461564.225,0.001
333324,25237,0.75,13,-4512.939494470001,31.77,7815,333220,11619.315625,7279241.16875,0.001
333327,25239,0.75,13,-4528.85120365,31.48,7816,,,,
333333,25267,0.76,13,-4492.99288014,30.54,7817,,,,
333340,25285,0.76,13,-4482.57808706,30.56,7818,,,,
333346,25294,0.77,13,-4454.45987591,29.62,7819,333240,11746.85751953125,6982488.85625,0.001
333349,25295,0.78,13,-4271.836504909999,28.65,7820,,,,
333351,25297,0.78,13,-4270.99418962,28.62,7821,,,,
333451,25328,0.77,13,-4371.52580544,29.57,7822,333340,11811.5142578125,7061165.1125,0.001
333479,25341,0.77,13,-4390.709530630001,29.82,7823,333360,11806.576171875,8163543.875,0.001
333487,25370,0.77,13,-4422.09826223,29.88,7824,333380,11466.535546875,7480307.9625,0.001
333587,25414,0.76,13,-5139.5066969399995,30.82,7825,333480,11803.44130859375,7587884.4875,0.001
333615,25421,0.77,13,-5097.196989,30.1,7826,333500,11998.77373046875,8162175.35,0.001
333619,25424,0.78,13,-5030.4035015,29.14,7827,,,,
333719,25469,0.77,13,-5078.2607552399995,30.11,7828,333600,11715.390234375,7186907.14375,0.001
333760,25502,0.77,13,-5094.0403857599995,30.48,7829,333640,11586.0109375,8547919.4625,0.001
333768,25520,0.77,13,-5164.7704527,30.52,7830,333660,11672.7974609375,7834564.15,0.001
333772,25553,0.77,13,-5145.23977997,30.5,7831,,,,
333776,25570,0.77,13,-5164.926309869999,30.48,7832,,,,
333780,25622,0.78,13,-5123.68132204,29.52,7833,,,,
333783,25635,0.78,13,-5131.75932306,29.5,7834,333680,11939.12666015625,7830587.825,0.001
333789,25637,0.78,13,-5132.32301848,29.51,7835,,,,
333803,25642,0.78,13,-5134.08620466,29.49,7836,333700,11760.232421875,6113041.696875,0.001
333811,25675,0.78,13,-5176.9068284899995,29.54,7837,,,,
333814,25692,0.78,12,-5173.863320629999,29.44,7838,,,,
333820,25731,0.78,12,-5171.77829492,29.38,7839,,,,
333824,25754,0.78,12,-5180.579344209999,29.34,7840,333720,11916.26640625,6148047.49375,0.001
333863,25795,0.78,12,-5188.34027907,29.68,7841,333760,11809.8751953125,7578889.46875,0.001
333869,25803,0.78,12,-5196.3213916800005,28.85,7842,,,,
333878,25817,0.78,12,-5198.69185342,28.92,7843,,,,
333886,25835,0.79,12,-5165.54393757,28.0,7844,333780,11722.03466796875,6445235.05625,0.001
333892,25838,0.8,12,-4920.23688074,27.06,7845,,,,
333992,25893,0.79,12,-5932.668702410001,28.02,7846,333880,11463.78505859375,7931804.775,0.001
334010,25899,0.79,12,-5933.49421116,28.1,7847,333900,11646.3169921875,7340128.2875,0.001
334013,25941,0.79,12,-5942.2790031,28.04,7848,,,,
334018,25994,0.79,12,-5932.082311429999,28.05,7849,,,,
334022,25996,0.79,12,-5932.617714709999,28.05,7850,333920,11781.53017578125,8077711.68125,0.001
334046,26003,0.79,12,-5936.600499249999,28.23,7851,333940,11516.0478515625,7738875.025,0.001
334051,26026,0.8,12,-5603.557940069998,27.28,7852,,,,
334052,26048,0.8,12,-5611.30517481,27.23,7853,,,,
334056,26065,0.8,12,-5610.565552329999,27.22,7854,,,,
334057,26066,0.8,12,-5609.49886946,27.18,7855,,,,
334060,26094,0.8,12,-5617.963308019999,27.13,7856,,,,
334065,26106,0.8,12,-5609.685811449999,27.14,7857,333960,11403.2009765625,8448204.225,0.001
334165,26132,0.79,12,-5664.04272773,28.1,7858,334060,11757.32763671875,5855032.55,0.001
334175,26155,0.79,12,-5661.929380449999,28.02,7859,,,,
334181,26158,0.8,12,-5574.149194599999,27.08,7860,334080,11548.4642578125,7693980.2875,0.001
334188,26196,0.81,12,-5556.570853499999,26.15,7861,,,,
334191,26223,0.81,12,-5557.095061920001,26.17,7862,,,,
334194,26230,0.81,12,-5546.819554079999,26.16,7863,,,,
334203,26263,0.81,12,-5548.9411147,26.2,7864,334100,11558.20986328125,5841306.175,0.001
334213,26266,0.81,12,-5551.17046921,26.28,7865,,,,
334313,26292,0.8,12,-5578.96469799,27.2,7866,334200,11693.6986328125,8164607.025,0.001
334318,26299,0.8,12,-5580.2532040900005,27.21,7867,,,,
334327,26318,0.81,12,-5559.2224806,26.3,7868,334220,11762.4115234375,7270398.95,0.001
334427,26352,0.8,12,-5616.492933650001,27.22,7869,334320,11505.5869140625,7628193.4125,0.001
334434,26355,0.8,12,-5606.38538572,27.24,7870,,,,
334439,26368,0.81,12,-5540.38807492,26.29,7871,,,,
334539,26392,0.81,12,-5720.170636499999,26.29,7872,334420,11628.7970703125,7977781.34375,0.001
334546,26425,0.81,12,-5712.992214439999,26.06,7873,334440,11683.11455078125,6672442.7625,0.001
334646,26465,0.8,12,-5722.09368055,27.01,7874,334540,11865.40498046875,6464511.75,0.001
