rollout/ep_len_mean,time/fps,train/n_updates,time/total timesteps,train/learning_rate,rollout/ep_rew_mean,train/critic_loss,time/episodes,rollout/success rate,time/time_elapsed,train/actor_loss
52.29,13,,264412,,-36.40145355,,3595,0.62,19121,
52.3,13,264320,264427,0.001,-36.41081027,450.3749069213867,3596,0.62,19130,125.33770599365235
53.24,13,264420,264527,0.001,-37.28722762,444.9090536117554,3597,0.61,19150,125.361181640625
52.43,13,264440,264546,0.001,-36.26328356,694.2850299835205,3598,0.62,19161,124.91270294189454
51.71,13,264460,264574,0.001,-35.67088929,534.1573371887207,3599,0.63,19168,123.61245803833008
51.49,13,264480,264585,0.001,-35.57357298,303.5500946044922,3600,0.63,19171,125.53535842895508
51.47,13,,264591,,-35.566023619999996,,3601,0.63,19173,
51.47,13,264580,264691,0.001,-35.11962857,531.1541069030761,3602,0.63,19195,124.72920303344726
51.39,13,264620,264723,0.001,-34.84712206,420.39892425537107,3603,0.63,19203,125.5131851196289
51.29,13,,264727,,-34.82249496,,3604,0.63,19205,
51.25,13,,264737,,-34.81094686,,3605,0.63,19209,
51.25,13,264720,264837,0.001,-34.31165553,433.8413803100586,3606,0.63,19229,123.88249740600585
52.12,13,264820,264937,0.001,-35.38403759,432.39683322906495,3607,0.62,19248,125.54449462890625
52.33,13,264860,264969,0.001,-35.440301739999995,534.6871583938598,3608,0.62,19260,125.24724731445312
53.27,13,264960,265069,0.001,-36.56120536,373.571746635437,3609,0.61,19291,125.29424819946288
53.27,13,265060,265169,0.001,-36.543450840000006,489.4278964996338,3610,0.61,19309,125.22326583862305
53.37,13,265080,265182,0.001,-36.52226049,468.7679281234741,3611,0.61,19312,125.66851501464843
54.08,13,265160,265264,0.001,-36.78883785000001,317.4853223800659,3612,0.61,19329,126.19654769897461
53.26,13,265180,265282,0.001,-35.87677113000001,585.522929763794,3613,0.62,19339,125.13416366577148
52.88,13,,265293,,-35.497495060000006,,3614,0.62,19348,
53.67,13,265280,265393,0.001,-35.6807523,437.98882656097413,3615,0.61,19379,124.91603469848633
54.34,13,265380,265493,0.001,-36.30983425,385.7157880783081,3616,0.6,19401,124.24915466308593
53.4,13,,265499,,-34.22759997,,3617,0.61,19404,
52.47,13,265400,265506,0.001,-33.75540186,368.5636449813843,3618,0.62,19406,126.5238136291504
52.41,13,,265512,,-33.74540664,,3619,0.62,19409,
52.41,13,265500,265612,0.001,-33.80783277,553.6028005599976,3620,0.62,19425,124.64641571044922
52.72,13,265540,265651,0.001,-33.990324699999995,457.0746074676514,3621,0.62,19434,125.94273376464844
52.22,13,265600,265701,0.001,-33.366827119999996,401.7822957992554,3622,0.63,19447,126.16633758544921
51.35,13,,265714,,-32.672986460000004,,3623,0.64,19451,
50.41,13,,265720,,-31.87118193,,3624,0.65,19454,
51.38,13,265700,265820,0.001,-32.90732442,296.2367639541626,3625,0.64,19470,124.78407135009766
51.61,13,265760,265879,0.001,-32.992623689999995,454.23346481323244,3626,0.64,19491,123.79321365356445
50.73,13,265780,265891,0.001,-32.366284639999996,593.1248096466064,3627,0.65,19495,124.11670303344727
49.85,13,265800,265903,0.001,-31.50202064,451.9303436279297,3628,0.66,19500,124.52936706542968
50.35,13,265900,266003,0.001,-32.84362768,421.8358034133911,3629,0.65,19525,124.76980133056641
49.46,13,,266014,,-27.909177909999997,,3630,0.66,19529,
49.47,13,265920,266021,0.001,-27.910030340000002,496.6716661453247,3631,0.66,19537,123.83027954101563
49.47,13,266020,266121,0.001,-26.5514557,362.4257942199707,3632,0.66,19558,124.51614990234376
50.4,13,266120,266221,0.001,-27.582169829999998,423.1051160812378,3633,0.65,19576,124.43747329711914
50.01,13,,266227,,-27.393003409999995,,3634,0.65,19583,
49.79,13,266200,266305,0.001,-27.681782169999998,428.4446483612061,3635,0.66,19608,124.29418411254883
48.94,13,,266320,,-27.34065376,,3636,0.67,19612,
49.88,13,266300,266420,0.001,-28.360055940000002,446.29878253936766,3637,0.66,19628,124.43326873779297
50.63,13,266400,266520,0.001,-28.942352210000003,318.5009122848511,3638,0.65,19651,123.43677444458008
51.33,13,266500,266620,0.001,-29.142445520000003,513.6168682098389,3639,0.64,19668,123.40804824829101
52.13,13,266600,266720,0.001,-29.881334190000004,372.15452709197996,3640,0.63,19687,125.89703750610352
52.05,13,266620,266733,0.001,-29.85424937,593.9296611785888,3641,0.63,19691,123.71806716918945
51.64,13,266640,266745,0.001,-29.746678029999998,381.37357006073,3642,0.63,19700,123.63375473022461
50.68,13,,266749,,-29.30670514,,3643,0.64,19707,
51.56,13,266740,266849,0.001,-29.95207175,612.8223449707032,3644,0.63,19726,124.34093704223633
50.82,13,266760,266875,0.001,-29.681238160000003,417.63551540374755,3645,0.64,19732,125.66844100952149
49.92,13,266780,266885,0.001,-29.010256040000005,446.8913036346436,3646,0.65,19737,125.09991455078125
50.49,13,266880,266985,0.001,-29.46218126,574.9152408599854,3647,0.64,19758,125.76127166748047
50.13,13,266940,267049,0.001,-29.258211670000005,415.9912441253662,3648,0.65,19776,125.03249282836914
49.41,13,266960,267077,0.001,-27.79077409,503.29254322052003,3649,0.66,19788,123.99907760620117
48.49,13,266980,267085,0.001,-26.945575429999998,396.24735708236693,3650,0.67,19791,125.89596405029297
48.72,13,267020,267130,0.001,-27.13559847,489.8703706741333,3651,0.67,19801,126.00655136108398
48.72,13,267120,267230,0.001,-27.174663080000006,549.8689371109009,3652,0.67,19822,127.06100921630859
48.83,13,267140,267246,0.001,-27.302657550000003,454.794331741333,3653,0.67,19827,125.4353858947754
47.98,13,267160,267261,0.001,-26.849643340000004,433.2034921646118,3654,0.68,19832,126.51641311645508
47.98,13,267260,267361,0.001,-27.32803692,583.3381521224976,3655,0.68,19850,125.36941223144531
48.06,13,,267375,,-27.3558338,,3656,0.68,19859,
48.07,13,267320,267426,0.001,-27.338246910000002,326.371656036377,3657,0.68,19872,125.28327102661133
48.11,13,,267435,,-27.360279490000003,,3658,0.68,19880,
47.22,13,267340,267446,0.001,-26.45778235,431.3545446395874,3659,0.69,19884,123.59741744995117
46.25,13,,267449,,-25.580680069999993,,3660,0.7,19885,
45.95,13,,267458,,-24.153715149999996,,3661,0.7,19893,
45.34,13,267380,267497,0.001,-24.04670397,559.1873208999634,3662,0.71,19903,123.92411193847656
46.19,13,267480,267597,0.001,-24.398558870000002,490.7885292053223,3663,0.7,19923,125.31280517578125
46.08,13,267500,267606,0.001,-24.26484936,371.6486484527588,3664,0.7,19936,123.47080001831054
46.16,13,267520,267626,0.001,-24.505577419999998,556.1997591018677,3665,0.7,19943,124.49257202148438
47.0,13,267620,267726,0.001,-25.13798306,507.29550075531006,3666,0.69,19963,124.11776885986328
47.0,13,267720,267826,0.001,-24.980802869999998,382.5333005905151,3667,0.69,19993,125.16548690795898
47.0,13,267820,267926,0.001,-25.17542407,400.5449584960937,3668,0.69,20011,126.19268646240235
46.82,13,,267932,,-24.825299749999996,,3669,0.69,20013,
47.75,13,267920,268032,0.001,-25.266911029999992,418.5753479003906,3670,0.68,20045,125.35141220092774
47.81,13,267940,268043,0.001,-25.287090999999997,529.1347923278809,3671,0.68,20054,125.4311538696289
46.89,13,,268051,,-23.70393119,,3672,0.69,20062,
46.32,13,267960,268062,0.001,-23.16489711,373.20654716491697,3673,0.69,20075,125.82931289672851
46.36,13,,268069,,-23.164392649999996,,3674,0.69,20078,
47.27,13,268060,268169,0.001,-24.384798039999996,508.7510730743408,3675,0.68,20102,126.60121383666993
46.89,13,268080,268182,0.001,-24.321343979999998,475.97605209350587,3676,0.68,20105,124.2888671875
45.97,13,,268190,,-23.441945290000003,,3677,0.69,20108,
46.11,13,268180,268287,0.001,-23.430657740000004,364.9721000671387,3678,0.69,20140,126.55585708618165
46.59,13,268280,268387,0.001,-24.057177019999997,443.3943416595459,3679,0.68,20170,126.40266494750976
47.11,13,268360,268479,0.001,-24.527953659999998,442.2192440032959,3680,0.68,20189,126.7752471923828
46.24,13,268380,268492,0.001,-23.29535352,435.8000653266907,3681,0.69,20193,124.68999404907227
46.3,13,268400,268508,0.001,-23.340237520000002,432.15676918029783,3682,0.69,20198,125.06962509155274
46.22,13,,268518,,-23.40542586,,3683,0.69,20206,
46.13,13,268420,268522,0.001,-23.308696949999998,501.89567432403567,3684,0.69,20213,126.11286544799805
45.68,13,,268526,,-23.196932839999995,,3685,0.69,20215,
45.84,13,268440,268550,0.001,-23.29188652,456.04187393188477,3686,0.69,20222,125.7213966369629
46.66,13,268540,268650,0.001,-23.60436443,362.8430082321167,3687,0.68,20253,126.21453552246093
47.5,13,268640,268750,0.001,-24.009570519999997,547.8468437194824,3688,0.67,20276,124.08600006103515
47.5,13,268740,268850,0.001,-24.378487899999996,526.643143081665,3689,0.67,20298,125.02125091552735
46.99,13,,268858,,-24.31188095,,3690,0.67,20301,
46.99,13,268840,268958,0.001,-24.36070114,513.0263459205628,3691,0.67,20320,123.96044616699218
46.7,13,268860,268964,0.001,-24.299243699999998,628.3570755004882,3692,0.67,20323,124.34478759765625
45.8,13,,268974,,-23.02040613,,3693,0.68,20331,
45.73,13,,268978,,-23.001994359999998,,3694,0.68,20338,
46.66,13,268960,269078,0.001,-23.603737420000005,471.4503846168518,3695,0.67,20357,125.03657302856445
46.59,13,268980,269086,0.001,-23.607610049999998,436.17923526763917,3696,0.67,20360,123.27864837646484
46.59,13,269080,269186,0.001,-23.52569558,533.7221240997314,3697,0.67,20383,123.46426162719726
46.52,13,,269198,,-23.47396256,,3698,0.67,20386,
46.47,13,269120,269221,0.001,-23.496753090000006,497.8544498443604,3699,0.67,20397,124.05514144897461
47.36,13,269220,269321,0.001,-24.044424170000003,437.80018424987793,3700,0.66,20418,124.77997207641602
48.3,13,269320,269421,0.001,-24.536831840000005,368.25401668548585,3701,0.65,20445,125.19945831298828
47.36,13,,269427,,-23.903622570000003,,3702,0.66,20447,
48.04,13,269420,269527,0.001,-24.355803650000002,584.6393989562988,3703,0.65,20469,124.43211364746094
49.0,13,269520,269627,0.001,-25.01617012,445.7036611557007,3704,0.64,20502,124.61431121826172
49.9,13,269620,269727,0.001,-25.36739557,503.7606861114502,3705,0.63,20545,125.86464233398438
49.06,13,269640,269743,0.001,-24.738923689999996,478.5476739883423,3706,0.64,20550,124.87680130004883
48.12,13,,269749,,-23.65855861,,3707,0.65,20552,
48.44,13,269700,269813,0.001,-23.819037629999997,458.00210294723513,3708,0.65,20566,126.48832626342774
48.44,13,269800,269913,0.001,-23.859641549999996,486.8659627914429,3709,0.65,20594,123.83071365356446
47.87,13,269840,269956,0.001,-23.01994654,302.83457975387574,3710,0.66,20604,124.88373031616212
48.74,13,269940,270056,0.001,-23.575437710000006,396.8183744430542,3711,0.65,20622,124.85839385986328
48.05,13,269960,270069,0.001,-23.323770919999998,357.9610437393188,3712,0.65,20627,123.9754135131836
48.87,13,270060,270169,0.001,-23.963329079999998,485.70592803955077,3713,0.64,20652,123.68005599975587
48.85,13,,270178,,-23.94911397,,3714,0.64,20655,
47.96,13,270080,270189,0.001,-23.515154729999992,496.4544557571411,3715,0.65,20659,125.20734634399415
47.96,13,270180,270289,0.001,-23.25197021,553.3536521911622,3716,0.65,20695,124.86588897705079
48.34,13,270220,270333,0.001,-23.389404629999998,371.87424926757814,3717,0.65,20712,124.87272491455079
48.52,13,270240,270358,0.001,-23.444288349999997,446.23894596099854,3718,0.65,20721,125.1940933227539
49.46,13,270340,270458,0.001,-24.9356105,503.27015151977537,3719,0.64,20742,125.02973022460938
48.55,13,270360,270467,0.001,-24.283262170000004,478.78923473358157,3720,0.65,20746,125.1740104675293
48.48,13,270380,270499,0.001,-24.136283359999997,494.93295497894286,3721,0.65,20753,125.01205673217774
48.98,13,270480,270599,0.001,-24.32793014,458.9290370941162,3722,0.64,20778,125.02172393798828
49.85,13,270580,270699,0.001,-25.172228269999994,384.8501972198486,3723,0.63,20800,124.31265487670899
50.0,13,270600,270720,0.001,-25.268999809999997,324.0827886581421,3724,0.63,20807,124.00220642089843
49.13,13,270620,270733,0.001,-24.311718100000004,495.90230922698976,3725,0.64,20817,123.5196403503418
49.54,12,270720,270833,0.001,-25.00962886,464.7040355682373,3726,0.63,20833,123.88221893310546
49.88,12,270760,270879,0.001,-25.09910353,405.72955684661866,3727,0.63,20842,125.02552719116211
50.76,12,270860,270979,0.001,-25.737761279999994,312.80132789611815,3728,0.62,20870,126.0811637878418
49.99,12,270900,271002,0.001,-24.363882659999998,420.2512783050537,3729,0.63,20878,125.13486099243164
50.09,12,270920,271023,0.001,-24.381622949999997,412.28338661193845,3730,0.63,20885,124.71571273803711
50.19,12,,271040,,-24.40565396,,3731,0.63,20888,
50.19,12,271020,271140,0.001,-24.371800689999997,642.2439331054687,3732,0.63,20918,123.75990371704101
50.19,12,271120,271240,0.001,-24.246679189999995,406.41268768310545,3733,0.63,20939,124.89285736083984
51.13,12,271220,271340,0.001,-25.181859159999995,325.7813190460205,3734,0.62,20962,125.87526092529296
50.44,12,271240,271349,0.001,-24.065591710000003,563.220561504364,3735,0.62,20965,124.6980712890625
50.53,12,271260,271373,0.001,-24.105780939999995,554.8036354064941,3736,0.62,20972,125.84467849731445
49.62,12,271280,271382,0.001,-23.14573171,542.7407159805298,3737,0.63,20976,124.10701904296874
49.62,12,271380,271482,0.001,-23.38335035,564.837446975708,3738,0.63,20995,126.0816749572754
49.62,12,271480,271582,0.001,-23.484297190000003,570.674296951294,3739,0.63,21010,122.62942504882812
49.6,12,271560,271680,0.001,-23.538268130000006,428.09026699066163,3740,0.64,21030,124.70490493774415
49.56,12,271580,271689,0.001,-23.56106704,459.70118007659914,3741,0.64,21034,124.93142242431641
50.44,12,271680,271789,0.001,-24.24498194,586.5093765258789,3742,0.63,21065,124.13719863891602
50.55,12,271700,271804,0.001,-24.272202730000004,508.98113269805907,3743,0.63,21069,124.96050872802735
50.55,12,271800,271904,0.001,-23.848811010000006,457.90499649047854,3744,0.63,21090,125.04853973388671
50.7,12,271840,271945,0.001,-23.251060130000006,453.0147783279419,3745,0.63,21101,124.98113861083985
51.07,12,271880,271992,0.001,-23.228777080000004,431.2537233352661,3746,0.63,21112,124.53917846679687
50.49,12,271920,272034,0.001,-22.89217307,515.1771026611328,3747,0.64,21125,125.00891723632813
49.96,12,271940,272045,0.001,-22.71557797,439.4015954971313,3748,0.64,21129,123.8523178100586
49.77,12,,272054,,-22.25676493,,3749,0.64,21133,
50.69,12,272040,272154,0.001,-23.133649879999993,480.66612854003904,3750,0.63,21152,124.01998519897461
50.3,12,,272160,,-22.90998482,,3751,0.63,21159,
49.47,12,272060,272177,0.001,-22.519942739999998,423.7872138977051,3752,0.64,21168,125.51797027587891
50.31,12,272160,272277,0.001,-22.89635922,505.1450004577637,3753,0.63,21191,125.36776199340821
51.16,12,272260,272377,0.001,-23.8374013,627.5513175964355,3754,0.62,21220,122.48329544067383
51.16,12,272360,272477,0.001,-23.781941100000004,415.26654891967775,3755,0.62,21242,124.00922393798828
52.02,12,272460,272577,0.001,-24.788639709999998,460.0362588882446,3756,0.61,21267,122.99131927490234
51.74,12,272480,272600,0.001,-24.69857622,519.1813064575196,3757,0.61,21274,122.43050994873047
52.65,12,272580,272700,0.001,-25.17789242,390.1788278579712,3758,0.6,21295,125.66728286743164
52.69,12,272600,272715,0.001,-25.16713711,514.9910303115845,3759,0.6,21299,123.73769607543946
53.66,12,272700,272815,0.001,-26.231668409999997,317.4917287826538,3760,0.59,21319,125.02317352294922
53.67,12,272720,272825,0.001,-26.227464039999994,568.3115667343139,3761,0.59,21323,122.9829605102539
53.38,12,,272835,,-25.490597239999992,,3762,0.59,21332,
52.52,12,272740,272849,0.001,-25.158726199999997,450.28179092407225,3763,0.6,21336,122.37670516967773
53.31,12,272820,272937,0.001,-25.29998646,384.0176753997803,3764,0.6,21362,124.36833267211914
54.11,12,272920,273037,0.001,-25.392585799999996,425.08192749023436,3765,0.59,21395,124.44774475097657
53.18,12,272940,273044,0.001,-24.657700490000003,289.77589855194094,3766,0.6,21398,124.40678482055664
52.31,12,,273057,,-24.210917320000004,,3767,0.61,21401,
51.45,12,272960,273071,0.001,-23.520714480000002,555.381209564209,3768,0.62,21405,122.31901168823242
51.65,12,272980,273097,0.001,-23.552500100000003,499.074991607666,3769,0.62,21412,125.2030418395996
51.65,12,273080,273197,0.001,-23.894323559999997,614.1450437545776,3770,0.62,21434,123.60392227172852
51.79,12,273120,273222,0.001,-23.898502900000004,332.4187774658203,3771,0.62,21443,125.48799285888671
52.71,12,273220,273322,0.001,-24.73387484,440.16958274841306,3772,0.61,21465,124.28985900878907
52.76,12,,273338,,-24.783432599999998,,3773,0.61,21470,
52.75,12,273240,273344,0.001,-24.7943999,557.175214958191,3774,0.61,21472,123.32487564086914
51.84,12,,273353,,-23.488573369999997,,3775,0.62,21476,
51.77,12,,273359,,-23.530203569999998,,3776,0.62,21478,
52.69,12,273340,273459,0.001,-24.52259046,452.20375900268556,3777,0.61,21498,124.87823257446288
51.87,12,273360,273474,0.001,-24.307224140000002,525.8086009979248,3778,0.61,21503,123.57312240600587
51.0,12,273380,273487,0.001,-23.349618500000005,433.2450866699219,3779,0.62,21512,124.9898780822754
50.42,12,273420,273521,0.001,-22.91524275,374.7973915100098,3780,0.62,21528,122.81711502075196
51.29,12,273520,273621,0.001,-23.828560800000005,631.2039825439454,3781,0.61,21552,121.83857421875
51.21,12,,273629,,-23.786931440000004,,3782,0.61,21556,
52.11,12,273620,273729,0.001,-24.51920916,444.831840133667,3783,0.6,21579,125.02659683227539
52.15,12,,273737,,-24.537015659999998,,3784,0.6,21581,
53.11,12,273720,273837,0.001,-25.67290642,507.7235473632812,3785,0.59,21607,123.29062423706054
53.87,12,273820,273937,0.001,-26.092301180000003,364.6719869613647,3786,0.58,21633,124.23010177612305
53.06,12,273840,273956,0.001,-25.799999760000006,316.9658824920654,3787,0.59,21639,124.11458816528321
53.06,12,273940,274056,0.001,-26.44367936,554.5491172790528,3788,0.59,21663,123.22239379882812
52.14,12,273960,274064,0.001,-25.404983749999996,317.27962703704833,3789,0.6,21665,125.33503494262695
52.18,12,,274076,,-25.43341293,,3790,0.6,21669,
51.23,12,273980,274081,0.001,-24.685518109999997,555.9903129577636,3791,0.61,21672,124.54743041992188
51.53,12,274000,274117,0.001,-24.746485579999995,550.1737232208252,3792,0.61,21683,124.04404907226562
52.43,12,274100,274217,0.001,-25.7471744,446.7035776138306,3793,0.6,21718,125.21714324951172
52.51,12,274120,274229,0.001,-25.775403159999996,439.9697406768799,3794,0.6,21722,124.2431739807129
51.72,12,274140,274250,0.001,-25.18636994,512.1039359092713,3795,0.61,21734,124.79221649169922
52.64,12,274240,274350,0.001,-25.631091259999994,396.0128650665283,3796,0.6,21762,125.3844367980957
51.73,12,,274359,,-24.889640339999993,,3797,0.61,21766,
51.72,12,274260,274370,0.001,-24.887692939999994,469.7570556640625,3798,0.61,21771,123.98190612792969
51.55,12,,274376,,-24.844343819999995,,3799,0.61,21774,
51.17,12,274320,274438,0.001,-24.484732219999998,503.3807445526123,3800,0.62,21797,123.4724105834961
50.39,12,274340,274460,0.001,-24.121039189999998,286.85723705291747,3801,0.63,21802,124.53917388916015
50.63,12,274380,274490,0.001,-24.331979089999994,492.0927589416504,3802,0.63,21807,122.78146362304688
49.75,12,274400,274502,0.001,-23.862230849999992,486.7221134185791,3803,0.64,21811,124.95749282836914
48.79,12,,274506,,-23.25355313999999,,3804,0.65,21813,
47.93,12,,274520,,-22.8312052,,3805,0.66,21823,
47.83,12,274420,274526,0.001,-22.78052683,405.69630870819094,3806,0.66,21826,125.50200653076172
48.48,12,274480,274597,0.001,-23.01606511,324.94330711364745,3807,0.66,21849,125.54289093017579
48.01,12,274500,274614,0.001,-22.806281590000005,606.5426555633545,3808,0.66,21854,125.21155090332032
48.01,12,274600,274714,0.001,-22.024380939999997,538.838005065918,3809,0.66,21883,125.52243881225586
47.66,12,274620,274722,0.001,-22.384405079999997,379.9140096664429,3810,0.66,21886,125.02770309448242
46.97,12,274640,274753,0.001,-21.781471239999995,464.74393367767334,3811,0.67,21893,124.24139709472657
46.95,12,274660,274764,0.001,-21.86082141,372.2186611175537,3812,0.67,21897,124.1077667236328
46.22,12,274680,274791,0.001,-21.355662889999998,375.6471040725708,3813,0.68,21903,124.9606948852539
46.21,12,,274799,,-21.371256119999998,,3814,0.68,21907,
47.1,12,274780,274899,0.001,-22.06408039,301.87425861358645,3815,0.67,21931,125.12315139770507
46.15,12,274800,274904,0.001,-21.640664419999997,576.330611038208,3816,0.68,21933,123.17041091918945
45.77,12,,274910,,-21.49756266,,3817,0.68,21936,
45.66,12,274820,274924,0.001,-21.45099266,636.1775623321533,3818,0.68,21941,123.11269454956054
44.74,12,,274932,,-19.95217972,,3819,0.69,21945,
44.7,12,,274937,,-20.012261669999997,,3820,0.69,21952,
44.43,12,274840,274942,0.001,-19.91784653,454.05422630310056,3821,0.69,21954,125.1943962097168
43.59,12,,274958,,-19.653794979999997,,3822,0.7,21959,
42.6,12,,274959,,-18.78341039,,3823,0.71,21960,
43.39,12,274940,275059,0.001,-19.69331776,639.8868690490723,3824,0.7,21980,123.61121978759766
44.26,12,275040,275159,0.001,-20.615284449999994,638.0221282958985,3825,0.69,22004,123.86036224365235
44.26,12,275140,275259,0.001,-20.755305149999998,485.3932453155518,3826,0.69,22034,123.49834289550782
44.8,12,275240,275359,0.001,-21.40857624,324.9675773620605,3827,0.68,22060,123.20145263671876
43.93,12,275260,275372,0.001,-20.745689130000002,512.0091033935547,3828,0.69,22074,123.40849151611329
43.79,12,275280,275381,0.001,-20.724084989999998,557.078203201294,3829,0.69,22082,124.33750839233399
44.58,12,275380,275481,0.001,-21.439153989999994,543.5730638504028,3830,0.68,22106,124.92507400512696
44.55,12,,275495,,-21.42655159,,3831,0.68,22110,
43.72,12,275400,275512,0.001,-20.932019499999996,558.2010248184204,3832,0.69,22116,123.02949371337891
42.86,12,275420,275526,0.001,-20.08370766,408.35183639526366,3833,0.7,22120,124.71931533813476
41.96,12,,275536,,-19.107488999999998,,3834,0.71,22123,
42.87,12,275520,275636,0.001,-20.1153914,526.1216598510742,3835,0.7,22152,122.39766082763671
42.92,12,275560,275665,0.001,-20.18851223,355.9601108551025,3836,0.7,22162,122.85147323608399
42.95,12,,275677,,-20.140525919999998,,3837,0.7,22166,
42.95,12,275660,275777,0.001,-19.78524686,470.1803283691406,3838,0.7,22194,125.5228157043457
42.02,12,275680,275784,0.001,-19.27660491,493.07450370788575,3839,0.71,22197,123.19232940673828
41.18,12,,275798,,-18.455966019999998,,3840,0.71,22210,
42.09,12,275780,275898,0.001,-19.214440240000002,475.99701328277587,3841,0.7,22241,123.45700607299804
42.09,12,275880,275998,0.001,-19.32746445,538.1111259460449,3842,0.7,22258,121.71590423583984
42.21,12,275920,276025,0.001,-19.498909960000006,578.2766107559204,3843,0.7,22268,125.01890487670899
42.21,12,276020,276125,0.001,-20.18033569,401.6226877212524,3844,0.7,22297,124.41284866333008
42.8,12,276120,276225,0.001,-20.392034040000006,435.18093662261964,3845,0.69,22317,124.68181610107422
43.33,12,276220,276325,0.001,-21.007436330000004,504.6885570526123,3846,0.68,22334,123.88748626708984
43.91,12,276320,276425,0.001,-21.629701160000003,460.6168601989746,3847,0.67,22359,123.3863899230957
44.01,12,276340,276446,0.001,-21.658837730000002,356.2810358047485,3848,0.67,22366,123.39030685424805
44.28,12,276380,276482,0.001,-21.756188050000002,524.469520187378,3849,0.67,22381,123.99770736694336
44.28,12,276480,276582,0.001,-21.52765821,573.8589862823486,3850,0.67,22398,123.6443374633789
45.22,12,276580,276682,0.001,-22.52776945,503.819478225708,3851,0.66,22419,123.9395248413086
45.17,12,,276694,,-22.533859420000002,,3852,0.66,22422,
44.28,12,276600,276705,0.001,-22.05814944,427.5982307434082,3853,0.67,22427,124.523388671875
43.92,12,276660,276769,0.001,-21.272101699999997,412.94845523834226,3854,0.68,22444,123.09516220092773
43.05,12,276680,276782,0.001,-20.46993974,412.2974473953247,3855,0.69,22454,123.055078125
43.05,12,276780,276882,0.001,-20.271387759999996,626.916390991211,3856,0.69,22479,124.12886352539063
42.91,12,,276891,,-20.29854732,,3857,0.69,22483,
42.34,12,276820,276934,0.001,-19.90981843,369.9133306503296,3858,0.7,22493,124.00626373291016
43.19,12,276920,277034,0.001,-20.816190510000002,448.27027225494385,3859,0.69,22516,122.14740829467773
42.4,12,276940,277055,0.001,-19.81279334,574.2334667205811,3860,0.7,22532,121.93704528808594
43.3,12,277040,277155,0.001,-20.222701810000004,482.5354335784912,3861,0.69,22563,123.93798522949218
43.31,12,277060,277166,0.001,-20.22037585,588.0979301452637,3862,0.69,22572,120.94708938598633
44.17,12,277160,277266,0.001,-20.937478360000004,496.7150754928589,3863,0.68,22603,123.37276458740234
44.29,12,277260,277366,0.001,-21.300846690000004,421.61952953338624,3864,0.67,22625,121.96808013916015
43.41,12,,277378,,-20.917081539999998,,3865,0.68,22629,
44.34,12,277360,277478,0.001,-21.485942910000002,611.1254377365112,3866,0.67,22653,123.63670349121094
45.21,12,277460,277578,0.001,-22.369017000000003,471.0754014968872,3867,0.66,22675,122.9972312927246
45.15,12,277480,277586,0.001,-22.29599379,568.4891181945801,3868,0.66,22683,123.07255325317382
44.94,12,,277591,,-22.25188965,,3869,0.66,22686,
44.94,12,277580,277691,0.001,-22.53884573,369.2569553375244,3870,0.66,22725,122.62944793701172
45.69,12,277680,277791,0.001,-23.032431550000002,452.70178070068357,3871,0.65,22742,121.99140930175781
44.76,12,,277798,,-22.09873048,,3872,0.66,22750,
44.78,12,277700,277816,0.001,-22.078494049999996,473.2014204025269,3873,0.66,22758,122.55998992919922
44.81,12,277720,277825,0.001,-22.12115754,358.6154027938843,3874,0.66,22761,124.79142532348632
45.22,12,277760,277875,0.001,-22.27809467,398.72953510284424,3875,0.66,22777,124.0146385192871
45.21,12,,277880,,-22.2195102,,3876,0.66,22779,
44.36,12,277780,277895,0.001,-21.33642132,406.74595165252686,3877,0.67,22790,123.17325134277344
45.21,12,277880,277995,0.001,-22.110888849999995,272.49066524505616,3878,0.66,22823,123.42678833007812
46.08,12,277980,278095,0.001,-23.13803789,479.87358646392823,3879,0.65,22854,122.8641128540039
45.86,12,278000,278107,0.001,-23.110214300000003,539.1836860656738,3880,0.65,22859,123.87431869506835
45.02,12,278020,278123,0.001,-22.19986413,573.2877534866333,3881,0.66,22864,123.76603775024414
45.94,12,278120,278223,0.001,-23.227315190000002,434.27753887176516,3882,0.65,22893,123.76996078491212
45.94,12,278220,278323,0.001,-23.117264430000006,368.21479206085206,3883,0.65,22932,124.15737380981446
46.86,12,278320,278423,0.001,-25.39852501,600.3144254684448,3884,0.64,22986,122.51027145385743
46.01,12,,278438,,-24.455695770000002,,3885,0.65,22992,
46.01,12,278420,278538,0.001,-24.275497189999996,475.43786363601686,3886,0.65,23020,122.2396141052246
45.88,12,278440,278544,0.001,-24.24239659,317.0265868186951,3887,0.65,23028,125.019384765625
45.88,12,278540,278644,0.001,-24.071849659999998,578.1679080963135,3888,0.65,23051,124.59504013061523
45.9,12,,278654,,-24.018848889999994,,3889,0.65,23055,
46.78,12,278640,278754,0.001,-24.3817635,559.0962671279907,3890,0.64,23076,123.52921829223632
46.94,12,278660,278775,0.001,-24.587476020000004,438.12733154296876,3891,0.64,23084,124.23331604003906
47.58,12,278760,278875,0.001,-25.02489152,563.4727741241455,3892,0.63,23102,124.30021896362305
47.58,12,278860,278975,0.001,-24.996958030000002,393.19551067352296,3893,0.63,23122,123.50372161865235
47.99,12,278920,279028,0.001,-25.173911599999997,375.94606056213377,3894,0.63,23138,123.8583381652832
48.16,12,278960,279066,0.001,-25.287020949999995,446.68350353240965,3895,0.63,23148,124.90417098999023
