time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/fps,rollout/ep_len_mean,time/iterations,train/n_updates,train/loss,train/clip_range,train/explained_variance,train/approx_kl,train/std,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/clip_fraction,train/learning_rate
3480,-545.86486593,312300,89,100.0,123,15605,2471.190673828125,0.2,0.008482396602630615,0.17979911,0.8741527795791626,-7.702159023284912,-0.016077510491595604,4955.6251953125,0.5659999966621398,0.0003
3499,-545.42691099,312400,89,100.0,124,15610,2340.019287109375,0.2,0.005598962306976318,0.02208137,0.8744473457336426,-7.703860950469971,-0.013797123238327913,4690.44931640625,0.3099999904632568,0.0003
3519,-545.73040918,312500,88,100.0,125,15615,2313.31494140625,0.2,-0.004741191864013672,0.034583457,0.874844491481781,-7.706324768066406,0.007375435926041974,4626.86728515625,0.3759999990463257,0.0003
3545,-545.2638343599999,312600,88,100.0,126,15620,2539.038818359375,0.2,0.006535351276397705,0.050661728,0.8751649260520935,-7.709047794342041,0.01067056625324767,5079.83974609375,0.32399999499320986,0.0003
3565,-545.2869801799999,312700,87,100.0,127,15625,2371.202880859375,0.2,0.008987963199615479,0.061083514,0.8752781748771667,-7.7107336044311525,-0.01094208608592453,4753.894921875,0.28999999091029166,0.0003
3586,-545.5729995199999,312800,87,100.0,128,15630,2572.494140625,0.2,0.007561445236206055,0.073933765,0.8754134178161621,-7.711402893066406,-0.0032638540222251324,5150.60400390625,0.5419999837875367,0.0003
3611,-545.2926009099999,312900,86,100.0,129,15635,2491.93701171875,0.2,0.0014805793762207031,0.12845026,0.8755930662155151,-7.712566375732422,-0.005389376584207639,4987.36689453125,0.4959999740123749,0.0003
3642,-545.0544031999999,313000,85,100.0,130,15640,2476.179931640625,0.2,-0.003526926040649414,0.01777978,0.8757249712944031,-7.713725566864014,-1.1451480895630084e-05,4955.920703125,0.3059999942779541,0.0003
3669,-544.7512046699999,313100,85,100.0,131,15645,2305.474365234375,0.2,0.03291428089141846,0.08071756,0.8757404685020447,-7.714451026916504,-0.00554584753135714,4614.0205078125,0.4319999873638153,0.0003
3691,-545.07226014,313200,84,100.0,132,15650,2319.377685546875,0.2,0.010819792747497559,0.049586687,0.8756574392318726,-7.71437349319458,-0.005529026460135355,4641.480859375,0.4279999852180481,0.0003
3713,-545.49674124,313300,84,100.0,133,15655,2572.52734375,0.2,0.022122979164123535,0.014919311,0.8749739527702332,-7.712536907196045,-0.0029413079551886766,5148.488671875,0.36199999451637266,0.0003
3735,-545.36346026,313400,83,100.0,134,15660,2587.961181640625,0.2,0.002875208854675293,0.031508863,0.8740204572677612,-7.706538486480713,-0.006606870809628162,5177.28994140625,0.39999998211860655,0.0003
3769,-545.2558253,313500,83,100.0,135,15665,2459.619384765625,0.2,0.017479300498962402,0.03845962,0.8733391761779785,-7.700552845001221,0.006112622030923376,4924.46630859375,0.35599998831748964,0.0003
3792,-545.45067639,313600,82,100.0,136,15670,2446.168212890625,0.2,0.01509702205657959,0.2268025,0.8729290962219238,-7.6965679168701175,0.021133328636642544,4897.8380859375,0.5819999814033509,0.0003
3813,-545.33439227,313700,82,100.0,137,15675,2556.625732421875,0.2,0.011511623859405518,0.9666302,0.8730179071426392,-7.694798564910888,0.06040256929409225,5116.3447265625,0.6959999799728394,0.0003
3829,-545.23709982,313800,81,100.0,138,15680,2400.612060546875,0.2,0.01292651891708374,0.025487384,0.8735424280166626,-7.69663143157959,-0.011268053833373416,4804.3662109375,0.463999992609024,0.0003
3855,-545.08056232,313900,81,100.0,139,15685,2341.387939453125,0.2,0.019445836544036865,0.041965812,0.8739762306213379,-7.700183868408203,0.010440978471160633,4687.499609375,0.4159999966621399,0.0003
3881,-545.2018304199999,314000,80,100.0,140,15690,2373.9755859375,0.2,0.02444911003112793,0.0765869,0.8743479251861572,-7.702865505218506,0.011636544617067557,4755.46259765625,0.5339999914169311,0.0003
3911,-545.1990384799999,314100,80,100.0,141,15695,2668.01123046875,0.2,0.0010778307914733887,0.055822924,0.8743758201599121,-7.704844856262207,0.0018149280309444293,5336.96845703125,0.31599998474121094,0.0003
3930,-544.9688784699998,314200,79,100.0,142,15700,2603.273681640625,0.2,0.001839756965637207,0.080738164,0.8739824295043945,-7.703629779815674,-0.010795311909168959,5209.992578125,0.4619999885559082,0.0003
3952,-544.8604898299999,314300,79,100.0,143,15705,2275.07421875,0.2,0.024374961853027344,0.016573891,0.8734537959098816,-7.70051212310791,-0.00019320008759677877,4551.7919921875,0.23599999248981476,0.0003
3976,-544.9342478599999,314400,79,100.0,144,15710,2309.513916015625,0.2,0.034403204917907715,0.028814597,0.8730436563491821,-7.696947002410889,-0.005287121157198271,4625.25322265625,0.2919999957084656,0.0003
4005,-545.04942132,314500,78,100.0,145,15715,2516.228515625,0.2,0.005851268768310547,0.016865974,0.8727702498435974,-7.694478130340576,-0.011574258581094909,5034.1373046875,0.32399998903274535,0.0003
4038,-545.00399629,314600,77,100.0,146,15720,2629.189697265625,0.2,0.017233073711395264,0.05700805,0.8727399706840515,-7.69291877746582,-0.02038128407293698,5263.97529296875,0.38199998438358307,0.0003
4060,-544.97441192,314700,77,100.0,147,15725,2594.695556640625,0.2,0.00795823335647583,0.14099748,0.8728421926498413,-7.693287467956543,0.02671049644068262,5190.40595703125,0.5599999904632569,0.0003
4090,-544.59116867,314800,76,100.0,148,15730,2302.35595703125,0.2,-0.01570451259613037,0.18737346,0.8728539347648621,-7.693755626678467,-0.004856713906428922,4613.849609375,0.33199999779462813,0.0003
4119,-544.6061675000001,314900,76,100.0,149,15735,2420.545654296875,0.2,0.014122366905212402,0.014390339,0.8731402158737183,-7.694383525848389,-0.007033582343137823,4843.6953125,0.39599999189376833,0.0003
4137,-544.64817925,315000,76,100.0,150,15740,2575.31982421875,0.2,-0.0005404949188232422,0.04034481,0.8729112148284912,-7.695370197296143,0.009355016144763795,5157.02236328125,0.3519999921321869,0.0003
4167,-544.5759185200001,315100,75,100.0,151,15745,2562.769775390625,0.2,0.011689066886901855,0.2397504,0.8728193044662476,-7.693357181549072,0.038513591110677224,5126.46689453125,0.6419999837875366,0.0003
4202,-544.4141321700001,315200,75,100.0,152,15750,2496.27685546875,0.2,0.013145744800567627,0.13789605,0.8726433515548706,-7.69312686920166,0.053511480167799164,4993.20009765625,0.5479999780654907,0.0003
4230,-544.3228895,315300,74,100.0,153,15755,2478.380615234375,0.2,-0.018993496894836426,0.14814267,0.8722991943359375,-7.691136360168457,0.09422723031020723,4969.72041015625,0.5839999794960022,0.0003
4258,-544.39215145,315400,74,100.0,154,15760,2444.731689453125,0.2,-0.010720491409301758,0.056337252,0.8719557523727417,-7.688917255401611,0.008347422363294754,4898.269140625,0.5379999876022339,0.0003
4285,-544.22018962,315500,73,100.0,155,15765,2420.53662109375,0.2,0.020591139793395996,0.10433835,0.8716771602630615,-7.68656644821167,0.02720784728153376,4840.31904296875,0.5399999856948853,0.0003
4311,-544.0111178400001,315600,73,100.0,156,15770,2397.117431640625,0.2,-0.007450461387634277,0.02958672,0.8714525103569031,-7.684780216217041,0.018774112545361276,4799.48916015625,0.4239999890327454,0.0003
4336,-544.1245958000001,315700,72,100.0,157,15775,2459.307373046875,0.2,0.007748067378997803,0.055407032,0.8711466789245605,-7.682754039764404,0.0046363292705791535,4918.64921875,0.4619999825954437,0.0003
4364,-543.94579234,315800,72,100.0,158,15780,2431.79150390625,0.2,0.009722292423248291,0.04222657,0.8708410263061523,-7.680631256103515,0.013883737259311602,4866.3623046875,0.4479999840259552,0.0003
4390,-544.0566746600001,315900,71,100.0,159,15785,2447.563720703125,0.2,0.009766876697540283,0.034103308,0.8706385493278503,-7.678413772583008,0.03395992332152673,4900.9537109375,0.4139999866485596,0.0003
4422,-544.1025126500001,316000,71,100.0,160,15790,2535.066650390625,0.2,0.014655590057373047,0.17463127,0.8706094026565552,-7.6774393081665036,0.032006148487562315,5071.90966796875,0.5360000014305115,0.0003
4446,-544.0442449000001,316100,71,100.0,161,15795,2497.0986328125,0.2,0.0326840877532959,0.0940234,0.8706364631652832,-7.677272510528565,0.0023235642183863092,5003.20400390625,0.4099999964237213,0.0003
4473,-543.84979588,316200,70,100.0,162,15800,2438.928466796875,0.2,-0.01534879207611084,0.05843052,0.8704342842102051,-7.676761245727539,-0.008431702796224272,4878.1958984375,0.3899999916553497,0.0003
4501,-543.8527259800001,316300,70,100.0,163,15805,2450.249755859375,0.2,0.0031074881553649902,0.13195752,0.8705191612243652,-7.675594139099121,-0.01875292740016903,4902.866015625,0.47799999117851255,0.0003
4533,-543.7735359699999,316400,69,100.0,164,15810,2531.522705078125,0.2,0.009198307991027832,0.10199404,0.870703399181366,-7.676963901519775,-0.018966203376658088,5066.80654296875,0.40399999022483823,0.0003
4560,-544.1005065799999,316500,69,100.0,165,15815,2688.736083984375,0.2,-0.0580674409866333,0.07295732,0.870752215385437,-7.677777671813965,0.001919709870708175,5411.96494140625,0.3379999905824661,0.0003
4590,-543.90999115,316600,68,100.0,166,15820,2545.100341796875,0.2,0.032547712326049805,0.079204336,0.8708829879760742,-7.678294563293457,-0.0025266822249250254,5084.94931640625,0.37399998903274534,0.0003
4612,-543.3024101399999,316700,68,100.0,167,15825,2382.57861328125,0.2,0.03685420751571655,0.12280847,0.8710397481918335,-7.6793476104736325,-0.0019920174687285907,4777.570703125,0.44199998676776886,0.0003
4644,-543.4698986899999,316800,68,100.0,168,15830,2201.385986328125,0.2,0.019565582275390625,0.067274064,0.871045708656311,-7.6799952507019045,-0.01602685990947066,4407.8859375,0.39599997997283937,0.0003
4670,-543.5671610499999,316900,67,100.0,169,15835,2407.12841796875,0.2,0.012363791465759277,0.11288509,0.8710888624191284,-7.680018329620362,0.00585047708809725,4821.08349609375,0.4559999883174896,0.0003
4692,-543.4982006,317000,67,100.0,170,15840,2467.628662109375,0.2,0.004802823066711426,0.7218321,0.8710702657699585,-7.680375289916992,0.0417434271276079,4935.84443359375,0.6579999923706055,0.0003
4711,-543.47181887,317100,67,100.0,171,15845,2468.043212890625,0.2,0.007233798503875732,0.34363434,0.8711965084075928,-7.680239868164063,0.0363878732023295,4938.04208984375,0.6439999938011169,0.0003
4750,-543.3947513400001,317200,66,100.0,172,15850,2685.893798828125,0.2,-0.067138671875,0.31392896,0.8715776205062866,-7.682139492034912,0.05908769342349842,5383.43544921875,0.549999988079071,0.0003
4777,-543.46497882,317300,66,100.0,173,15855,2543.384521484375,0.2,0.0018004775047302246,0.15918075,0.8718652725219727,-7.684510231018066,-0.021680904880167873,5093.809375,0.47599998116493225,0.0003
4808,-543.7025090700001,317400,66,100.0,174,15860,2648.14599609375,0.2,-0.0018131732940673828,0.23587836,0.8721199035644531,-7.6862133026123045,-0.011420263185573275,5302.738671875,0.5419999778270721,0.0003
4845,-543.77491863,317500,65,100.0,175,15865,2634.3525390625,0.2,-0.007130146026611328,0.09626671,0.8723663091659546,-7.688172245025635,-0.004655556174111552,5283.932421875,0.321999990940094,0.0003
4890,-543.8644493999999,317600,64,100.0,176,15870,2689.7763671875,0.2,-0.03284788131713867,0.060283184,0.8723520040512085,-7.689291095733642,-0.00858499406313058,5418.99228515625,0.24399999156594276,0.0003
4924,-543.94222367,317700,64,100.0,177,15875,2587.9541015625,0.2,-0.036393165588378906,0.07524566,0.8722578287124634,-7.688864421844483,-0.01924062751204474,5222.13876953125,0.30199998766183855,0.0003
4960,-544.0727231799999,317800,64,100.0,178,15880,2578.999267578125,0.2,0.01203685998916626,0.068954915,0.8722434043884277,-7.688440799713135,-0.012414211280702147,5187.929296875,0.3339999943971634,0.0003
4997,-543.91138355,317900,63,100.0,179,15885,2666.099365234375,0.2,-0.038489460945129395,0.053325024,0.8722513914108276,-7.688527774810791,0.0050179848476545885,5354.7626953125,0.3339999869465828,0.0003
5035,-543.9878085099999,318000,63,100.0,180,15890,2494.179443359375,0.2,-0.007554769515991211,0.074582145,0.8722000122070312,-7.688451957702637,-0.007684255108324578,5008.983984375,0.3419999867677689,0.0003
5060,-544.0795309299999,318100,62,100.0,181,15895,2565.71337890625,0.2,0.0009014010429382324,0.11348886,0.8722265958786011,-7.688469791412354,-0.01641603410243988,5130.86669921875,0.4559999942779541,0.0003
5095,-543.95028809,318200,62,100.0,182,15900,2573.154296875,0.2,-0.011207938194274902,0.09436014,0.8723301291465759,-7.688895034790039,-0.0010456634336151183,5153.444921875,0.49799997806549073,0.0003
5127,-544.1224931,318300,62,100.0,183,15905,2482.42138671875,0.2,-0.005442976951599121,0.078238316,0.8723546862602234,-7.689622974395752,0.005876026031546644,4982.64794921875,0.3459999978542328,0.0003
5152,-543.93635914,318400,61,100.0,184,15910,2646.542236328125,0.2,0.020794391632080078,0.042789478,0.8719996213912964,-7.689203834533691,-0.0005742492649005726,5295.00380859375,0.4319999933242798,0.0003
5178,-543.85397446,318500,61,100.0,185,15915,2385.864501953125,0.2,0.01937645673751831,0.3385424,0.8715981245040894,-7.686277675628662,0.009650785446137889,4776.58525390625,0.543999993801117,0.0003
5203,-543.81674455,318600,61,100.0,186,15920,2524.005615234375,0.2,0.0085676908493042,0.059742544,0.8713569641113281,-7.684121227264404,-0.00406135651137447,5061.87763671875,0.3419999867677689,0.0003
5230,-543.93531291,318700,60,100.0,187,15925,2542.86572265625,0.2,0.009789705276489258,0.030318893,0.8707736730575562,-7.681920528411865,-0.014404688491777052,5087.59208984375,0.33199998140335085,0.0003
5247,-544.35895125,318800,60,100.0,188,15930,2605.9287109375,0.2,0.010120749473571777,0.32126534,0.8701838850975037,-7.677523136138916,0.018642410013853805,5225.1171875,0.5419999957084656,0.0003
5262,-544.1722328599999,318900,60,100.0,189,15935,2575.95263671875,0.2,0.011138677597045898,0.02465685,0.869877815246582,-7.67429552078247,-0.005392673814640148,5156.4865234375,0.20199999809265137,0.0003
5285,-544.24971444,319000,60,100.0,190,15940,2453.572998046875,0.2,0.009703993797302246,0.038297527,0.8695079684257507,-7.672244644165039,0.0014072981517529114,4909.54755859375,0.4639999806880951,0.0003
5303,-544.2861260000001,319100,60,100.0,191,15945,2537.73193359375,0.2,0.00849539041519165,0.13383567,0.8691668510437012,-7.669790267944336,0.013941710427388898,5077.358203125,0.5919999837875366,0.0003
5328,-544.24237184,319200,59,100.0,192,15950,2592.72998046875,0.2,0.008659958839416504,0.10494525,0.868944525718689,-7.667984294891357,0.02507559689838672,5188.30302734375,0.4359999895095825,0.0003
5357,-544.2807094000001,319300,59,100.0,193,15955,2409.766845703125,0.2,0.010318398475646973,0.6227448,0.8690253496170044,-7.667403793334961,0.04208826077083359,4821.23095703125,0.6339999914169312,0.0003
5385,-544.33845713,319400,59,100.0,194,15960,2484.34033203125,0.2,0.0007094740867614746,0.10879974,0.869210422039032,-7.668447399139405,0.0023614785372046755,4973.20703125,0.5639999985694886,0.0003
5422,-544.27370754,319500,58,100.0,195,15965,2467.896240234375,0.2,-0.00590205192565918,0.15013991,0.8694059252738953,-7.669772815704346,-0.020211825400474483,4942.358984375,0.507999986410141,0.0003
5462,-544.1411329800001,319600,58,100.0,196,15970,2313.440185546875,0.2,0.053747355937957764,0.08136593,0.8695254325866699,-7.6709973335266115,0.003354908721667016,4630.56826171875,0.471999990940094,0.0003
5489,-544.24923167,319700,58,100.0,197,15975,2304.59375,0.2,0.04912954568862915,0.06961234,0.8696186542510986,-7.671662616729736,0.0042973211733624336,4620.566796875,0.4679999828338623,0.0003
5524,-544.49571685,319800,57,100.0,198,15980,2692.353759765625,0.2,-0.05972766876220703,0.05982268,0.8696833848953247,-7.672277355194092,0.01862894949299516,5385.9478515625,0.44599997997283936,0.0003
5558,-544.20088077,319900,57,100.0,199,15985,2676.294189453125,0.2,-0.03632700443267822,0.09482172,0.8696088790893555,-7.672402477264404,-0.007944073314138222,5367.7166015625,0.39199998825788496,0.0003
5590,-544.36720622,320000,57,100.0,200,15990,2388.172119140625,0.2,0.06210881471633911,0.06081023,0.8694436550140381,-7.671440601348877,0.0006032891711583943,4779.035546875,0.35599999129772186,0.0003
5626,-544.5140114599999,320100,56,100.0,201,15995,2596.44140625,0.2,-0.10628485679626465,0.047414113,0.8692879676818848,-7.670320701599121,0.004698307759827003,5215.06474609375,0.27199999392032626,0.0003
5652,-544.4488702,320200,56,100.0,202,16000,2448.650146484375,0.2,0.006472766399383545,0.020191714,0.8690070509910583,-7.668911933898926,-0.01091116444004001,4905.89033203125,0.25599999278783797,0.0003
5690,-544.4876017299999,320300,56,100.0,203,16005,2534.69775390625,0.2,-0.012380123138427734,0.10409754,0.86873859167099,-7.666933917999268,-0.0077254110158946785,5095.84609375,0.40199998319149016,0.0003
5723,-544.22089526,320400,55,100.0,204,16010,2524.039306640625,0.2,0.013153612613677979,0.18179032,0.8686021566390991,-7.665561294555664,-0.003237280533357989,5046.2419921875,0.49599997997283934,0.0003
5756,-544.3147897900001,320500,55,100.0,205,16015,2479.6484375,0.2,-0.00928032398223877,0.026123108,0.8684287071228027,-7.664642715454102,0.0027713708599549137,4965.53603515625,0.3079999923706055,0.0003
5789,-544.4454308300001,320600,55,100.0,206,16020,2531.8427734375,0.2,-0.01925981044769287,0.04310359,0.8683004379272461,-7.663649845123291,0.014849682435669819,5081.3177734375,0.31199999153614044,0.0003
5828,-544.4903225200001,320700,55,100.0,207,16025,2382.886474609375,0.2,0.004560291767120361,0.0942799,0.8682174682617188,-7.66290979385376,-0.008384502682019956,4767.80439453125,0.5039999842643738,0.0003
5872,-544.43241976,320800,54,100.0,208,16030,2432.527587890625,0.2,0.0059125423431396484,0.017526764,0.8679282665252686,-7.662029266357422,-0.0005817254575958941,4867.23974609375,0.31199999451637267,0.0003
5899,-544.46861131,320900,54,100.0,209,16035,2537.343505859375,0.2,0.010024845600128174,0.055467956,0.8675708770751953,-7.65958948135376,-0.003505289778149745,5084.00380859375,0.3959999859333038,0.0003
5935,-544.555698,321000,54,100.0,210,16040,2477.105712890625,0.2,0.018421828746795654,0.045044135,0.867133378982544,-7.6570587158203125,-0.005884180247721815,4969.7115234375,0.3659999966621399,0.0003
5966,-544.45837741,321100,53,100.0,211,16045,2548.51318359375,0.2,0.02199786901473999,0.02075043,0.8665267825126648,-7.653663063049317,-0.004444402456283569,5104.87763671875,0.3599999904632568,0.0003
5990,-544.32922698,321200,53,100.0,212,16050,2544.09423828125,0.2,-0.015621066093444824,0.08026922,0.8661860227584839,-7.649840068817139,-0.00729211738507729,5092.8810546875,0.38599998950958253,0.0003
6019,-544.26267033,321300,53,100.0,213,16055,2452.131591796875,0.2,0.008069276809692383,0.019215984,0.8659839630126953,-7.64815845489502,-0.0018135280894057359,4906.36708984375,0.16999999731779097,0.0003
6041,-544.45779602,321400,53,100.0,214,16060,2489.91552734375,0.2,0.003997743129730225,0.034941483,0.8659020662307739,-7.6469871520996096,0.00828513894957723,4981.64296875,0.5039999902248382,0.0003
6066,-544.46848348,321500,52,100.0,215,16065,2442.718505859375,0.2,0.002110898494720459,0.1625196,0.8659350275993347,-7.646855163574219,0.012933506272747763,4886.81279296875,0.571999990940094,0.0003
6112,-544.23661748,321600,52,100.0,216,16070,2534.2734375,0.2,-0.053807854652404785,0.12823386,0.8661459684371948,-7.647658729553223,0.01540987334374222,5083.95869140625,0.47799999713897706,0.0003
6138,-543.9688872199999,321700,52,100.0,217,16075,2371.15673828125,0.2,0.040262043476104736,0.022581525,0.8663079738616943,-7.649176692962646,-0.002990850910282461,4749.55166015625,0.10399999804794788,0.0003
6164,-543.8236546899999,321800,52,100.0,218,16080,2461.21337890625,0.2,-0.0032082796096801758,0.017823976,0.8660761117935181,-7.649323749542236,-0.007010504284698982,4923.75986328125,0.3599999964237213,0.0003
6211,-543.9151873999999,321900,51,100.0,219,16085,2498.36083984375,0.2,-0.04167962074279785,0.07457329,0.8657802939414978,-7.647312641143799,-0.00837991478474578,5018.148828125,0.2399999976158142,0.0003
6255,-543.90173161,322000,51,100.0,220,16090,2558.659912109375,0.2,0.025571823120117188,0.07954239,0.8655914068222046,-7.645517349243164,-0.01110747406637529,5118.0705078125,0.41799998879432676,0.0003
6287,-543.89224595,322100,51,100.0,221,16095,2502.1884765625,0.2,0.025353729724884033,0.025287759,0.8654226064682007,-7.644276714324951,-0.008208161519723945,5011.60166015625,0.2639999985694885,0.0003
6323,-543.6717195,322200,50,100.0,222,16100,2511.689208984375,0.2,0.024439096450805664,0.047755904,0.8651520609855652,-7.642915153503418,0.0028993367188377304,5048.21865234375,0.30199998915195464,0.0003
6365,-544.09037785,322300,50,100.0,223,16105,2483.42529296875,0.2,0.023280084133148193,0.036015168,0.8649060130119324,-7.64091386795044,-0.004095607731869677,4981.4966796875,0.2559999957680702,0.0003
