rollout/ep_rew_mean,train/n_updates,time/fps,time/time_elapsed,rollout/ep_len_mean,train/critic_loss,time/episodes,train/learning_rate,rollout/success rate,train/actor_loss,time/total timesteps
-37.62704198,361500,20,17274,46.57,668.1849811553955,5790,0.001,0.64,140.28050994873047,361602
-37.52860191,,20,17281,45.75,,5791,,0.65,,361620
-37.67576816,361600,20,17297,45.75,558.3213466644287,5792,0.001,0.65,141.03281860351564,361720
-37.329437760000005,361620,20,17299,44.8,578.2100254058838,5793,0.001,0.66,140.95174865722657,361725
-37.57652287,361660,20,17326,45.2,502.81874771118163,5794,0.001,0.66,143.0884521484375,361773
-38.07550921,361740,20,17340,45.88,750.1345165252685,5795,0.001,0.66,140.92909240722656,361847
-38.14632615,,20,17344,45.95,,5796,,0.66,,361859
-38.02927864,361760,20,17354,45.68,727.9220977783203,5797,0.001,0.66,141.52017669677736,361873
-37.870484579999996,361780,20,17357,45.1,920.4483379364013,5798,0.001,0.66,139.4030990600586,361882
-37.99003606,361820,20,17378,45.53,578.94831199646,5799,0.001,0.66,141.34066009521484,361933
-37.8684419,,20,17382,45.49,,5800,,0.66,,361938
-38.79620644,361920,20,17406,46.35,669.0231658935547,5801,0.001,0.65,139.01759185791016,362038
-38.028912379999994,361940,20,17408,45.42,782.6675827026368,5802,0.001,0.66,139.41326751708985,362045
-38.01652512,,20,17410,45.43,,5803,,0.66,,362054
-38.43908698,362040,20,17435,46.09,792.256107711792,5804,0.001,0.65,138.62060546875,362154
-34.08301626,362140,20,17463,46.09,855.0313320159912,5805,0.001,0.65,138.9218978881836,362254
-34.20895072,,20,17466,45.98,,5806,,0.65,,362259
-32.76729835,362160,20,17469,45.05,575.1878774642944,5807,0.001,0.66,138.89884185791016,362266
-33.606615080000005,362260,20,17487,46.0,716.5873279571533,5808,0.001,0.65,140.3606704711914,362366
-34.06194129,362360,20,17513,46.67,530.3756143569947,5809,0.001,0.64,140.58025970458985,362466
-33.83641608,362460,20,17533,46.67,577.8008502960205,5810,0.001,0.64,142.58189392089844,362566
-33.62866677,,20,17534,46.64,,5811,,0.64,,362571
-33.641156880000004,,20,17541,46.67,,5812,,0.64,,362578
-33.93913664,362500,20,17548,46.84,815.194161605835,5813,0.001,0.64,140.4359573364258,362606
-34.688210829999996,362580,20,17566,47.59,519.8373275756836,5814,0.001,0.64,141.35311126708984,362686
-32.51462449,,20,17569,46.67,,5815,,0.65,,362694
-32.35159187,362600,20,17576,46.22,703.851912689209,5816,0.001,0.65,140.30106658935546,362711
-32.302473299999996,362640,20,17588,46.32,609.1026277542114,5817,0.001,0.65,139.32222900390624,362743
-31.659414650000002,362700,20,17603,45.9,870.3561725616455,5818,0.001,0.66,140.21502838134765,362801
-31.69087849,,20,17605,45.84,,5819,,0.66,,362804
-31.582990910000003,,20,17607,45.82,,5820,,0.66,,362814
-30.848143520000004,362800,20,17633,45.82,334.8551290512085,5821,0.001,0.66,141.89458465576172,362914
-30.45858536,362820,20,17636,44.92,658.4497755050659,5822,0.001,0.67,139.59288330078124,362924
-30.4517616,,20,17639,44.89,,5823,,0.67,,362931
-29.860029639999997,362840,20,17643,44.04,567.8709079742432,5824,0.001,0.68,141.87992401123046,362946
-30.905967729999997,362880,20,17653,44.35,704.1878845214844,5825,0.001,0.68,140.78439178466797,362990
-31.536460509999998,362980,20,17673,44.35,607.8157970428467,5826,0.001,0.68,139.75843505859376,363090
-31.386973250000004,363000,20,17676,43.46,884.6758277893066,5827,0.001,0.69,141.15399169921875,363101
-31.07768948,,20,17679,42.51,,5828,,0.7,,363106
-29.000030530000004,,20,17681,42.01,,5829,,0.7,,363113
-29.05873615,363020,20,17684,42.05,695.185922241211,5830,0.001,0.7,141.70765380859376,363121
-28.986227200000002,,20,17687,41.96,,5831,,0.7,,363127
-28.808351070000004,,20,17689,41.91,,5832,,0.7,,363131
-29.73332733,363120,20,17715,42.75,790.017877960205,5833,0.001,0.69,140.30414123535155,363231
-29.762163210000004,,20,17719,42.81,,5834,,0.69,,363240
-29.718205300000005,363140,20,17722,42.74,804.8833232879639,5835,0.001,0.69,138.58309631347657,363247
-30.268088539999997,363240,20,17756,43.68,718.960393333435,5836,0.001,0.68,141.41259307861327,363347
-30.191440119999996,,20,17763,43.59,,5837,,0.68,,363353
-30.19648918,363260,20,17766,43.63,710.1307483673096,5838,0.001,0.68,140.04739990234376,363363
-29.509950879999998,,20,17773,42.68,,5839,,0.69,,363368
-30.685567019999997,363360,20,17801,43.61,563.9764553070069,5840,0.001,0.68,141.15721282958984,363468
-30.76662709999999,,20,17805,43.15,,5841,,0.68,,363478
-30.726863379999994,363380,20,17811,43.25,613.9689418792725,5842,0.001,0.68,141.14571228027344,363495
-30.044785689999994,363400,20,17821,42.91,734.5738594055176,5843,0.001,0.68,141.7143524169922,363514
-30.774501939999997,363500,20,17848,43.79,652.9216125488281,5844,0.001,0.67,142.56585998535155,363614
-30.782090670000002,,20,17856,43.78,,5845,,0.67,,363620
-31.45586444,363600,20,17887,44.74,874.1943183898926,5846,0.001,0.66,142.1927978515625,363720
-32.45487702,363700,20,17907,45.67,642.4436727523804,5847,0.001,0.65,143.71639404296874,363820
-32.361700049999996,363720,20,17914,44.86,621.5772727966308,5848,0.001,0.66,141.03500213623047,363839
-31.575360070000002,363740,20,17917,43.93,841.7330360412598,5849,0.001,0.67,139.0239456176758,363846
-30.923383010000006,,20,17932,43.07,,5850,,0.68,,363860
-30.816210700000006,363760,20,17934,43.03,547.9906211853028,5851,0.001,0.68,141.31131896972656,363865
-32.61632837,363860,20,17961,43.99,655.7229511260987,5852,0.001,0.67,142.16311798095703,363965
-32.019734490000005,,20,17963,43.05,,5853,,0.68,,363971
-34.643316510000005,363960,20,17981,43.92,672.2092355728149,5854,0.001,0.67,140.11885986328124,364071
-34.23758538,364000,20,17989,43.38,543.4944944381714,5855,0.001,0.68,139.26771240234376,364117
-36.21306974000001,364100,20,18012,44.09,624.1448215484619,5856,0.001,0.67,141.96703643798827,364217
-36.53233189,364200,20,18037,44.09,926.5848655700684,5857,0.001,0.67,141.2232696533203,364317
-37.45242573,364300,20,18072,44.95,638.6176040649414,5858,0.001,0.66,141.6595199584961,364417
-37.425578460000004,364320,20,18079,44.8,709.8649642944335,5859,0.001,0.66,142.3998809814453,364423
-36.792595750000004,,20,18083,43.9,,5860,,0.67,,364433
-37.474567809999996,364420,20,18108,44.76,616.6362899780273,5861,0.001,0.66,140.27824859619142,364533
-41.18729243,364520,20,18128,45.55,546.6189861297607,5862,0.001,0.65,142.446630859375,364633
-38.06082191,364540,20,18132,44.64,682.2668510437012,5863,0.001,0.66,141.0885009765625,364642
-38.19204035,364560,20,18145,44.85,751.654634475708,5864,0.001,0.66,141.40064392089843,364671
-38.185772820000004,364580,20,18152,44.97,645.4707704544068,5865,0.001,0.66,143.24779663085937,364693
-34.553079749999995,364620,20,18159,44.29,700.7284311294555,5866,0.001,0.66,141.39151611328126,364722
-34.161111569999996,,20,18163,43.4,,5867,,0.67,,364733
-35.71270937999999,364720,20,18183,44.29,627.6118927001953,5868,0.001,0.66,142.2085403442383,364833
-33.36146470999999,364820,20,18207,44.29,690.7262538909912,5869,0.001,0.66,142.33956604003907,364933
-35.140729289999996,364920,20,18226,45.17,817.4601005554199,5870,0.001,0.65,142.10748901367188,365033
-35.42147816999999,365020,19,18263,45.17,818.7141761779785,5871,0.001,0.65,141.7431854248047,365133
-35.61627082,,19,18265,45.16,,5872,,0.65,,365140
-35.67180893,365040,19,18273,45.2,671.5987800598144,5873,0.001,0.65,142.86675567626952,365149
-36.056524100000004,365140,19,18293,45.2,604.8565174102783,5874,0.001,0.65,141.95093994140626,365249
-36.38346772,365240,19,18313,45.2,824.1696544647217,5875,0.001,0.65,141.55899658203126,365349
-36.69944418,365340,19,18338,45.2,552.339054107666,5876,0.001,0.65,141.36707763671876,365449
-35.90763939,365360,19,18350,44.45,956.7355087280273,5877,0.001,0.66,140.55040283203124,365474
-35.99611232,365380,19,18354,44.5,504.1064743041992,5878,0.001,0.66,142.69066314697267,365487
-35.282230639999995,,19,18364,43.62,,5879,,0.67,,365499
-34.83485123,365400,19,18366,42.69,583.6630521774292,5880,0.001,0.68,143.15843811035157,365506
-35.57611,365500,19,18401,42.69,689.645209121704,5881,0.001,0.68,143.40438385009764,365606
-35.82696076,365560,19,18417,43.23,543.5105846405029,5882,0.001,0.68,143.8399627685547,365667
-35.8230576,,19,18420,43.13,,5883,,0.68,,365674
-35.81961673,,19,18422,43.12,,5884,,0.68,,365680
-36.18202888,365660,19,18441,44.04,616.6038534164429,5885,0.001,0.67,143.51634063720704,365780
-37.2224401,365760,19,18456,44.97,750.6918697357178,5886,0.001,0.66,145.16514892578124,365880
-38.03490825,365860,19,18476,45.92,708.6932147979736,5887,0.001,0.65,143.5972152709961,365980
-40.31942135,365960,19,18498,46.78,877.5789325714111,5888,0.001,0.64,143.3449462890625,366080
-39.959744959999995,365980,19,18502,45.94,759.3630645751953,5889,0.001,0.65,145.34268798828126,366096
-39.30358461000001,366000,19,18505,45.01,707.1723335266113,5890,0.001,0.66,144.06255645751952,366103
-39.562328130000004,366100,19,18541,45.83,768.7009220123291,5891,0.001,0.65,145.4205322265625,366203
-40.32633191000001,366200,19,18567,45.83,541.8647207260132,5892,0.001,0.65,143.24606323242188,366303
-40.34002325,,19,18570,45.86,,5893,,0.65,,366311
-41.197204500000005,366300,19,18612,46.38,883.363429260254,5894,0.001,0.64,142.5298110961914,366411
-40.86717882999999,366320,19,18615,45.75,762.0393718719482,5895,0.001,0.64,141.64801788330078,366422
-41.27402599999999,366420,19,18636,46.63,798.6145385742187,5896,0.001,0.63,142.2417953491211,366522
-41.279291640000004,,19,18639,46.6,,5897,,0.63,,366533
-41.30989012,366440,19,18642,46.59,693.4148651123047,5898,0.001,0.63,141.59217681884766,366541
-41.31382363000001,366460,19,18652,46.42,611.2926212310791,5899,0.001,0.63,144.63165740966798,366575
-41.67601270000001,366540,19,18668,47.13,620.0284740447999,5900,0.001,0.63,142.97117462158204,366651
-40.73071617000001,366560,19,18671,46.25,831.1126117706299,5901,0.001,0.64,142.16925201416015,366663
-41.50825703,366660,19,18698,47.18,696.1596622467041,5902,0.001,0.63,143.94107208251953,366763
-41.53500950000001,,19,18704,47.24,,5903,,0.63,,366778
-40.680879620000006,366680,19,18706,46.32,767.8722476959229,5904,0.001,0.64,143.78999938964844,366786
-40.26133033000001,366780,19,18736,46.32,703.3566543579102,5905,0.001,0.64,145.2079086303711,366886
-40.55799984,366880,19,18763,47.27,973.0301971435547,5906,0.001,0.63,142.54649200439454,366986
-40.91047072,366980,19,18780,48.2,695.3941173553467,5907,0.001,0.62,143.04023132324218,367086
-40.897179640000004,367080,19,18801,48.2,907.9321907043457,5908,0.001,0.62,144.7282501220703,367186
-40.72561421,367140,19,18820,47.76,1034.7080646514892,5909,0.001,0.63,142.0519821166992,367242
-40.11153404,367180,19,18835,47.27,603.0609745025635,5910,0.001,0.64,143.97295837402345,367293
-40.11329271,367200,19,18839,47.31,716.996395111084,5911,0.001,0.64,143.11026306152343,367302
-40.110740559999996,,19,18847,47.33,,5912,,0.64,,367311
-40.045200699999995,367220,19,18857,47.27,811.2877254486084,5913,0.001,0.64,143.40412292480468,367333
-39.47097803,367240,19,18863,46.67,957.8453369140625,5914,0.001,0.64,142.9127960205078,367353
-39.52288773,367260,19,18867,46.69,566.6029922485352,5915,0.001,0.64,145.41537322998047,367363
-40.158342209999994,367360,19,18899,47.52,750.8185043334961,5916,0.001,0.63,144.22374877929687,367463
-40.03975904,,19,18901,47.28,,5917,,0.63,,367471
-39.73799215,367400,19,18910,47.03,668.069051361084,5918,0.001,0.63,144.3476776123047,367504
-40.47824052000001,367500,19,18932,48.0,672.2436401367188,5919,0.001,0.62,145.45777893066406,367604
-40.48528394000001,,19,18941,47.99,,5920,,0.62,,367613
-39.27271734000001,367520,19,18949,47.07,613.4368003845215,5921,0.001,0.63,142.23577270507812,367621
-39.17776339,,19,18952,47.07,,5922,,0.63,,367631
-39.43503993,367600,19,18985,47.77,876.1000793457031,5923,0.001,0.63,143.47103881835938,367708
-39.73113377,367620,19,18992,47.85,667.7881378173828,5924,0.001,0.63,143.03507537841796,367731
-38.67323779,367640,19,18997,47.53,776.9892623901367,5925,0.001,0.63,142.9248062133789,367743
-37.73235306000001,,19,19000,46.62,,5926,,0.64,,367752
-37.268840280000006,,19,19007,46.55,,5927,,0.64,,367756
-37.370041310000005,367660,19,19010,46.56,697.1662185668945,5928,0.001,0.64,142.20079803466797,367762
-37.3712522,,19,19012,46.55,,5929,,0.64,,367768
-37.33188792000001,,19,19015,46.55,,5930,,0.64,,367776
-38.33323774,367760,19,19047,47.49,651.3844856262207,5931,0.001,0.63,146.55323791503906,367876
-38.36888453,367780,19,19057,47.64,647.21357421875,5932,0.001,0.63,144.69588623046874,367895
-38.87462248,367880,19,19087,47.64,783.4617820739746,5933,0.001,0.63,146.0573303222656,367995
-39.76001845,367980,19,19108,48.55,836.2711860656739,5934,0.001,0.62,143.4519805908203,368095
-39.766587,368000,19,19111,48.57,714.9695648193359,5935,0.001,0.62,144.97496032714844,368104
-39.23652367,,19,19119,47.7,,5936,,0.63,,368117
-39.45000826,368040,19,19128,47.99,620.9311546325683,5937,0.001,0.63,144.93322143554687,368152
-39.51684304,368060,19,19138,48.02,939.3912307739258,5938,0.001,0.63,143.31902923583985,368165
-39.53118166999999,,19,19146,48.08,,5939,,0.63,,368176
-38.35790796999999,368080,19,19149,47.14,795.6491794586182,5940,0.001,0.64,145.15222778320313,368182
-38.20380881999999,,19,19151,47.13,,5941,,0.64,,368191
-38.185200869999996,368100,19,19155,47.07,683.9998405456543,5942,0.001,0.64,142.7982147216797,368202
-38.16952601999999,,19,19160,47.03,,5943,,0.64,,368217
-37.38145318,368120,19,19162,46.07,484.486336517334,5944,0.001,0.65,146.26222381591796,368221
-37.951846169999996,368220,19,19184,47.01,782.0880916595459,5945,0.001,0.64,146.10904541015626,368321
-37.76360645000001,368320,19,19205,47.01,804.7086372375488,5946,0.001,0.64,145.4301773071289,368421
-36.80012243000001,368340,19,19212,46.22,824.0578777313233,5947,0.001,0.65,145.64088287353516,368442
-36.28516784000001,,19,19215,46.11,,5948,,0.65,,368450
-37.12130707,368440,19,19242,47.04,788.7084400177002,5949,0.001,0.64,145.00785217285156,368550
-37.80909915000001,368540,19,19266,47.9,631.3773426055908,5950,0.001,0.63,146.03775787353516,368650
-38.44950166,368640,19,19300,48.85,785.5996253967285,5951,0.001,0.62,145.73322143554688,368750
-36.75767928,,19,19302,47.89,,5952,,0.63,,368754
-37.64045727,368740,19,19325,48.83,806.4996608734131,5953,0.001,0.62,144.56272888183594,368854
-35.047326659999996,368780,19,19341,48.1,894.7723991394043,5954,0.001,0.63,145.7910385131836,368881
-35.24895954,368880,19,19365,48.64,631.1717308044433,5955,0.001,0.62,145.3328063964844,368981
-33.53858457999999,368980,19,19384,48.64,493.7514232635498,5956,0.001,0.62,144.75936584472657,369081
-32.448766109999994,,19,19386,47.68,,5957,,0.63,,369085
-31.554686579999995,,19,19389,46.73,,5958,,0.64,,369090
-31.567846409999998,369000,19,19392,46.78,720.7464797973632,5959,0.001,0.64,144.97039489746095,369101
-32.18579755999999,369100,19,19423,47.68,684.4318809509277,5960,0.001,0.63,145.97859802246094,369201
-31.510474299999995,369120,19,19429,46.98,601.2974708557128,5961,0.001,0.64,144.0353790283203,369231
-27.756850859999997,,19,19431,46.0,,5962,,0.65,,369233
-28.222479829999994,369220,18,19457,46.91,788.7316764831543,5963,0.001,0.64,144.85559844970703,369333
-28.09864283,369240,18,19464,46.83,776.1403961181641,5964,0.001,0.64,145.5722198486328,369354
-28.904032700000002,369320,18,19484,47.39,713.1165622711181,5965,0.001,0.64,143.99207153320313,369432
-28.862579350000004,,18,19487,47.17,,5966,,0.64,,369439
-29.609444780000004,369420,18,19509,48.06,630.8900344848632,5967,0.001,0.63,145.2786636352539,369539
-28.280317290000006,369520,18,19533,48.06,774.6019706726074,5968,0.001,0.63,144.1722381591797,369639
-27.686644310000005,369540,18,19535,47.1,625.9468566894532,5969,0.001,0.64,146.47779998779296,369643
-25.941703280000002,369560,18,19545,46.45,865.9220237731934,5970,0.001,0.65,144.784912109375,369678
-25.206548859999998,369580,18,19553,45.53,550.5863304138184,5971,0.001,0.66,145.11017913818358,369686
-25.645140559999994,369680,18,19586,46.46,582.8419322967529,5972,0.001,0.65,147.0459228515625,369786
-26.236383649999997,369780,18,19612,47.37,605.6389919281006,5973,0.001,0.64,147.17506103515626,369886
-25.010349429999998,,18,19619,46.44,,5974,,0.65,,369893
-24.18446957,369800,18,19627,45.52,758.8887226104737,5975,0.001,0.66,146.28707427978514,369901
-23.24005305,369820,18,19639,44.88,846.9689632415772,5976,0.001,0.67,145.89322357177736,369937
-23.200054570000002,369840,18,19643,44.76,829.819278717041,5977,0.001,0.67,145.9815658569336,369950
-24.448155500000002,369940,18,19670,45.63,617.7165029525756,5978,0.001,0.66,146.33547973632812,370050
-24.43461685,,18,19674,45.59,,5979,,0.66,,370058
-25.229168839999996,370040,18,19693,46.52,751.6553558349609,5980,0.001,0.65,144.86641540527344,370158
-23.824616789999997,370140,18,19712,46.52,979.5676399230957,5981,0.001,0.65,143.4060791015625,370258
-23.685265459999997,370160,18,19715,45.99,794.9397598266602,5982,0.001,0.65,147.5638687133789,370266
-24.447319620000002,370260,18,19736,46.92,993.5755397796631,5983,0.001,0.64,144.60690612792968,370366
-25.227221050000004,370360,18,19758,47.86,683.6875076293945,5984,0.001,0.63,144.61547241210937,370466
-24.89717861,370380,18,19765,47.08,585.517403793335,5985,0.001,0.64,145.22583770751953,370488
-23.84707532,,18,19767,46.11,,5986,,0.65,,370491
-23.69568907,370480,18,19789,46.11,883.6183414459229,5987,0.001,0.65,146.25757598876953,370591
-21.5100719,370520,18,19809,45.48,737.5472270965577,5988,0.001,0.66,143.77875671386718,370628
-21.5424112,,18,19812,45.41,,5989,,0.66,,370637
-22.46649059,370620,18,19834,46.34,602.0398153305053,5990,0.001,0.65,147.020751953125,370737
-24.608696490000003,370720,18,19860,46.34,774.2504760742188,5991,0.001,0.65,147.49623413085936,370837
-24.405801180000005,370800,18,19880,46.16,848.9063152313232,5992,0.001,0.66,146.45653839111327,370919
-24.40033188,370820,18,19884,46.2,784.72857131958,5993,0.001,0.66,147.68719482421875,370931
-24.29845757,370920,18,19905,46.2,532.3972747802734,5994,0.001,0.66,147.7584442138672,371031
-24.39919777,371000,18,19931,46.91,804.5737194061279,5995,0.001,0.66,146.8682418823242,371113
-24.468491,371100,18,19960,46.91,817.6233135223389,5996,0.001,0.66,145.7508102416992,371213
-25.583188279999998,371200,18,19984,47.8,821.2239757537842,5997,0.001,0.65,146.90547943115234,371313
-25.536274089999996,371220,18,19994,47.81,803.7547252655029,5998,0.001,0.65,146.7519561767578,371322
-25.44449507,371240,18,20001,47.77,759.8315670013428,5999,0.001,0.65,147.35092010498047,371352
-25.781737559999996,371340,18,20028,48.01,919.6588531494141,6000,0.001,0.64,147.5012191772461,371452
-25.780224019999995,,18,20032,47.95,,6001,,0.64,,371458
-25.519003629999997,371420,18,20046,47.6,723.9331138610839,6002,0.001,0.65,148.0439437866211,371523
-25.50524437,,18,20049,47.53,,6003,,0.65,,371531
-25.563994759999996,371460,18,20061,47.75,980.5796127319336,6004,0.001,0.65,147.03751068115236,371561
-25.34290003,,18,20065,46.86,,6005,,0.66,,371572
