train/critic_loss,train/ent_coef,train/ent_coef_loss,rollout/success rate,train/learning_rate,time/total timesteps,time/time_elapsed,rollout/ep_len_mean,train/n_updates,time/episodes,time/fps,train/std,rollout/ep_rew_mean,train/actor_loss
15.259469032287598,0.03277271240949631,-0.9473673105239868,0.05,0.0003,458295,23372,96.55,22909,4680,19,0.04958160221576691,-50.96620159,46.23092269897461
25.781604766845703,0.03273643180727959,2.3000755310058594,0.05,0.0003,458695,23532,96.55,22929,4684,19,0.04957948252558708,-51.13087663,44.93235778808594
26.522930145263672,0.032757144421339035,-7.124697685241699,0.05,0.0003,459095,23707,96.55,22949,4688,19,0.04958269000053406,-52.019572139999994,45.95857238769531
8.804126739501953,0.03273189067840576,-2.914508819580078,0.05,0.0003,459495,23837,96.55,22969,4692,19,0.04958377033472061,-52.53872999,45.263282775878906
17.759815216064453,0.03264470398426056,-3.811746835708618,0.06,0.0003,459784,23942,95.74,22984,4696,19,0.04958030581474304,-52.19181002000001,45.55693054199219
33.452999114990234,0.032562270760536194,0.30202361941337585,0.06,0.0003,460184,24072,95.74,23004,4700,19,0.0495765283703804,-52.41493288000001,45.27630615234375
10.669816017150879,0.03249792382121086,-1.3929824829101562,0.06,0.0003,460584,24238,95.74,23024,4704,19,0.04957441985607147,-52.549180480000004,46.34220504760742
0.9594944715499878,0.032384127378463745,-0.10570695996284485,0.07,0.0003,460903,24348,94.93,23040,4708,18,0.04956623911857605,-52.58897538000001,44.48740005493164
14.283137321472168,0.032371073961257935,2.6110448837280273,0.07,0.0003,461303,24510,94.93,23060,4712,18,0.04956648871302605,-52.83797627,45.79906463623047
12.223542213439941,0.03233930468559265,-5.155672550201416,0.07,0.0003,461703,24655,94.93,23080,4716,18,0.0495670884847641,-52.93437028000001,46.1307373046875
1.1719849109649658,0.03234478831291199,1.6191022396087646,0.07,0.0003,462103,24795,94.93,23100,4720,18,0.04956788942217827,-52.55129033,45.51678466796875
24.349220275878906,0.03237849101424217,-0.5630539655685425,0.06,0.0003,462503,24940,95.92,23120,4724,18,0.04957101494073868,-53.10860716,45.35394287109375
31.48876190185547,0.03239402920007706,1.775116205215454,0.06,0.0003,462903,25102,95.92,23140,4728,18,0.049575045704841614,-53.597644579999994,45.167022705078125
1.3064897060394287,0.03240828588604927,-1.438360333442688,0.05,0.0003,463303,25257,96.61,23160,4732,18,0.049576085060834885,-53.88641584,45.43437957763672
11.71933364868164,0.03240319713950157,1.5785629749298096,0.05,0.0003,463703,25405,96.61,23180,4736,18,0.0495757982134819,-53.20228129,45.84295654296875
10.927553176879883,0.032395780086517334,2.107308864593506,0.06,0.0003,464028,25524,95.86,23196,4740,18,0.049576159566640854,-52.63901513,45.19776153564453
20.402164459228516,0.032410722225904465,1.3283169269561768,0.05,0.0003,464428,25680,96.37,23216,4744,18,0.04957762360572815,-53.426842740000005,45.478363037109375
30.45128631591797,0.03242350369691849,-0.9997162222862244,0.05,0.0003,464828,25808,96.37,23236,4748,18,0.04958292096853256,-53.2715254,44.975830078125
12.9972562789917,0.032401032745838165,-0.8488194346427917,0.05,0.0003,465228,25942,96.37,23256,4752,17,0.049581822007894516,-53.090822460000005,45.54795837402344
25.841995239257812,0.03239579126238823,1.549069881439209,0.06,0.0003,465553,26064,95.62,23272,4756,17,0.049582839012145996,-52.32813484000001,45.226722717285156
