train/actor_loss,rollout/success rate,time/total timesteps,train/critic_loss,time/time_elapsed,rollout/ep_rew_mean,train/n_updates,rollout/ep_len_mean,time/episodes,time/fps,train/learning_rate
12916.5779296875,0.64,171077,4540948.2140625,32998,-3216.73848478,170960,51.32,2345,5,0.001
12763.673828125,0.64,171094,5501009.446875,33005,-3214.44771341,170980,51.32,2346,5,0.001
12918.601953125,0.64,171160,4160608.8296875,33026,-3222.8998435099998,171040,51.63,2347,5,0.001
12966.858984375,0.63,171260,3165192.334375,33073,-3317.13589806,171140,52.54,2348,5,0.001
12985.79091796875,0.64,171263,3302813.9875,33085,-3243.25485506,171160,51.57,2349,5,0.001
,0.65,171267,,33103,-3121.9104087600003,,50.61,2350,5,
,0.65,171275,,33126,-3133.1717699099995,,50.65,2351,5,
12867.22626953125,0.64,171375,4287726.9125,33191,-3147.54655505,171260,51.49,2352,5,0.001
12976.40126953125,0.64,171387,4473656.1609375,33195,-3144.4811134999995,171280,51.51,2353,5,0.001
12864.24560546875,0.64,171473,5656953.753125,33242,-3128.8221773699997,171360,51.4,2354,5,0.001
12999.9900390625,0.63,171573,3970698.2203125,33282,-3167.2177957799995,171460,51.48,2355,5,0.001
,0.63,171579,,33330,-3151.8941611999994,,50.95,2356,5,
12843.126953125,0.64,171588,6581333.828125,33333,-3103.9779596499993,171480,50.04,2357,5,0.001
12910.36005859375,0.64,171688,4105303.2671875,33355,-3057.0187081500003,171580,50.04,2358,5,0.001
12870.52548828125,0.64,171702,5034382.5703125,33360,-3054.61940476,171600,49.87,2359,5,0.001
12910.29189453125,0.63,171802,5764707.75,33384,-3144.544508860001,171700,50.02,2360,5,0.001
,0.63,171807,,33402,-3142.2276679500005,,50.0,2361,5,
12879.93916015625,0.63,171892,4440304.32890625,33430,-3157.4078195400007,171780,50.68,2362,5,0.001
12794.6576171875,0.64,171920,6768067.296875,33467,-3047.125350060001,171800,49.96,2363,5,0.001
12804.37587890625,0.64,171927,4158676.134375,33474,-3058.0338550200004,171820,49.98,2364,5,0.001
12891.95068359375,0.64,172027,4656608.79375,33546,-3045.55297462,171920,49.98,2365,5,0.001
12934.7947265625,0.65,172118,4654188.775,33575,-2996.39039923,172000,49.89,2366,5,0.001
13018.5861328125,0.66,172144,3970857.69375,33633,-2919.46110373,172040,49.15,2367,5,0.001
,0.67,172155,,33653,-2884.9878019000002,,48.26,2368,5,
12809.5939453125,0.66,172255,4274236.275,33676,-2940.606473030001,172140,49.13,2369,5,0.001
12905.6326171875,0.66,172263,6072317.25390625,33684,-2895.9497671400004,172160,48.28,2370,5,0.001
12873.55654296875,0.66,172363,6117789.6890625,33712,-3110.37180102,172260,48.28,2371,5,0.001
12831.33212890625,0.67,172428,5658402.765625,33731,-3051.446455399999,172320,47.93,2372,5,0.001
12874.13125,0.66,172528,5199345.1,33751,-3110.40814824,172420,48.88,2373,5,0.001
12879.03623046875,0.65,172628,5209817.14609375,33784,-3152.50066689,172520,49.74,2374,5,0.001
,0.65,172634,,33787,-3144.0505306200002,,49.78,2375,5,
12942.225,0.64,172734,5203541.66875,33833,-3178.53996829,172620,50.51,2376,5,0.001
12927.278125,0.64,172772,6278032.553125,33876,-3169.73318187,172660,50.79,2377,5,0.001
12977.4783203125,0.63,172872,5214814.134375,33902,-3253.3749432199997,172760,51.72,2378,5,0.001
12943.99482421875,0.63,172972,3415577.8421875,33933,-3243.99646007,172860,51.72,2379,5,0.001
,0.64,172975,,33965,-3192.3504979799995,,50.75,2380,5,
12941.8923828125,0.64,173075,5395623.125,34000,-3209.95162276,172960,50.75,2381,5,0.001
12934.9021484375,0.65,173139,4862322.9671875,34030,-3188.0109311499996,173020,50.39,2382,5,0.001
12899.36220703125,0.64,173239,5136335.3703125,34048,-3228.5522278900003,173120,51.26,2383,5,0.001
13004.42978515625,0.64,173339,4798053.71796875,34086,-3163.7215876899995,173220,51.26,2384,5,0.001
12839.0958984375,0.64,173348,6816176.7296875,34099,-3152.0437395999998,173240,50.88,2385,5,0.001
12922.669140625,0.64,173373,4044829.69375,34116,-3154.85750053,173260,50.82,2386,5,0.001
12916.23046875,0.64,173388,3848204.63515625,34137,-3155.5742222300005,173280,50.89,2387,5,0.001
12963.705078125,0.63,173488,5503694.496875,34186,-3210.6896061500006,173380,51.65,2388,5,0.001
12928.90771484375,0.64,173519,4631965.5875,34255,-3143.4003666900007,173400,50.96,2389,5,0.001
12979.3251953125,0.63,173619,3921163.4984375,34272,-3200.29312669,173500,51.84,2390,5,0.001
12960.42021484375,0.62,173719,4193719.7890625,34303,-3294.41713529,173600,52.8,2391,5,0.001
12847.8865234375,0.62,173727,5398723.675,34317,-3286.32289688,173620,52.53,2392,5,0.001
12989.86865234375,0.61,173827,4434303.3,34349,-3327.584031149999,173720,53.41,2393,5,0.001
13012.24296875,0.61,173849,3533770.5359375,34355,-3325.71761832,173740,53.39,2394,5,0.001
13049.78935546875,0.6,173949,4381198.27734375,34433,-3370.2642519599995,173840,54.34,2395,5,0.001
12986.34150390625,0.6,174002,4566684.671875,34481,-3396.53116541,173900,54.81,2396,5,0.001
,0.6,174011,,34485,-3393.3695131500003,,54.76,2397,5,
12979.95205078125,0.59,174111,4312068.4109375,34534,-3427.6094140100004,174000,55.68,2398,5,0.001
12952.25068359375,0.59,174140,4360338.215625,34546,-3440.8334123100003,174020,55.92,2399,5,0.001
13018.46708984375,0.59,174240,4407025.615625,34613,-3432.0812888100004,174120,55.92,2400,5,0.001
12878.06318359375,0.59,174340,4628749.0140625,34638,-3439.0801869500006,174220,55.92,2401,5,0.001
12944.80439453125,0.6,174349,4853490.6515625,34657,-3407.3075690400005,174240,55.01,2402,5,0.001
,0.61,174359,,34680,-3357.8628630200005,,54.11,2403,5,
13053.8232421875,0.62,174380,3925855.459375,34686,-3227.620414950001,174260,53.32,2404,5,0.001
12832.24169921875,0.63,174385,5556004.19375,34688,-3139.2421037000004,174280,52.37,2405,5,0.001
12993.403515625,0.63,174401,4843194.628125,34708,-3139.1760159100004,174300,52.36,2406,5,0.001
12944.15244140625,0.64,174450,5718738.0125,34731,-3139.60004969,174340,51.85,2407,5,0.001
12874.3111328125,0.65,174464,4453568.4359375,34761,-3107.6369023200004,174360,50.99,2408,5,0.001
12923.9064453125,0.65,174564,4964967.1953125,34798,-3072.98048439,174460,50.99,2409,5,0.001
,0.66,174574,,34827,-3023.907441900001,,50.09,2410,5,
,0.66,174577,,34889,-3021.865205660001,,50.06,2411,5,
13006.95078125,0.66,174608,4133705.16875,34902,-3036.556866990001,174500,50.25,2412,5,0.001
13002.552734375,0.67,174666,4373856.6328125,34992,-3011.9367916600004,174560,49.83,2413,4,0.001
12855.39482421875,0.67,174713,5613532.80078125,35021,-3026.1145280500004,174600,50.24,2414,4,0.001
12869.48125,0.68,174799,6931426.365625,35043,-3024.5676581700013,174680,50.1,2415,4,0.001
12926.801171875,0.68,174818,4892171.5234375,35064,-3016.4331963600007,174700,49.81,2416,4,0.001
12957.89248046875,0.67,174918,5937212.95,35090,-3034.0979573100008,174800,50.15,2417,4,0.001
12885.74013671875,0.66,175018,5542264.2375,35109,-3151.9898355000005,174900,51.06,2418,4,0.001
12964.2109375,0.66,175118,6147064.7140625,35129,-3200.030926930001,175000,51.06,2419,4,0.001
12999.36806640625,0.65,175218,3795735.4984375,35159,-3293.7203473300005,175100,51.89,2420,4,0.001
13066.09482421875,0.65,175237,4230312.28125,35175,-3287.6235851399997,175120,51.99,2421,4,0.001
13001.5068359375,0.65,175261,6054959.640625,35186,-3296.6801313799997,175160,52.16,2422,4,0.001
12961.2314453125,0.65,175285,4611360.7890625,35193,-3293.9150800599996,175180,51.97,2423,4,0.001
12948.559375,0.65,175303,4617313.24375,35204,-3282.8117728300003,175200,51.98,2424,4,0.001
12944.72998046875,0.64,175403,4625332.1203125,35234,-3398.7251531600004,175300,52.96,2425,4,0.001
12988.3509765625,0.64,175432,5258648.309375,35242,-3367.188257670001,175320,52.84,2426,4,0.001
,0.65,175436,,35244,-3337.24610386,,51.88,2427,4,
12996.67236328125,0.65,175467,4634283.88125,35258,-3324.13258345,175360,51.74,2428,4,0.001
,0.65,175478,,35262,-3324.2876263799994,,51.76,2429,4,
12943.39326171875,0.64,175578,4466622.66875,35292,-3415.0935277299996,175460,52.66,2430,4,0.001
12935.317578125,0.63,175678,5874816.1953125,35315,-3466.6204734299995,175560,53.54,2431,4,0.001
12954.35458984375,0.64,175685,5940384.0609375,35328,-3404.64102391,175580,52.61,2432,4,0.001
,0.65,175697,,35332,-3374.6204930600006,,51.73,2433,4,
12945.26259765625,0.65,175702,4246008.546875,35335,-3375.0628623500006,175600,51.71,2434,4,0.001
13019.7984375,0.64,175802,3739204.871875,35388,-3383.7010953600006,175700,52.39,2435,4,0.001
13058.369140625,0.64,175843,3556892.465625,35410,-3389.675679910001,175740,52.68,2436,4,0.001
12994.241796875,0.64,175875,5915953.034375,35419,-3369.6732417700005,175760,52.36,2437,4,0.001
12985.67041015625,0.64,175900,5267990.38125,35428,-3375.32477217,175780,52.55,2438,4,0.001
12924.51748046875,0.64,176000,6296067.08125,35466,-3400.979214929999,175880,52.55,2439,4,0.001
13103.17978515625,0.65,176003,3712685.7515625,35473,-3336.323765349999,175900,51.58,2440,4,0.001
13042.5265625,0.65,176103,5296155.0296875,35516,-3312.493757149999,176000,51.58,2441,4,0.001
13051.3291015625,0.64,176203,4246020.80625,35555,-3167.0492715799996,176100,51.8,2442,4,0.001
13106.7203125,0.63,176303,3493538.153125,35591,-3227.7424500099996,176200,52.73,2443,4,0.001
,0.63,176312,,35650,-3225.0970946399993,,52.72,2444,4,
,0.63,176317,,35662,-3201.018261919998,,52.4,2445,4,
12926.15517578125,0.63,176322,5816679.721875,35670,-3195.3465448499987,176220,52.28,2446,4,0.001
,0.63,176330,,35688,-3188.97786178,,51.7,2447,4,
12993.159375,0.64,176341,5534589.6328125,35692,-3096.10791372,176240,50.81,2448,4,0.001
,0.64,176346,,35694,-3107.0740379399995,,50.83,2449,4,
13016.60107421875,0.63,176446,5222645.63125,35709,-3158.5476713199996,176340,51.79,2450,4,0.001
12924.4876953125,0.62,176546,5369993.240625,35730,-3221.68744831,176440,52.71,2451,4,0.001
13027.9384765625,0.62,176646,5424450.6296875,35746,-3220.07048833,176540,52.71,2452,4,0.001
,0.62,176654,,35754,-3219.5065989100003,,52.67,2453,4,
13036.63876953125,0.62,176731,4009199.68515625,35781,-3244.65352566,176620,52.58,2454,4,0.001
13109.502734375,0.62,176831,3896824.2796875,35809,-3248.2368813900002,176720,52.58,2455,4,0.001
13055.77578125,0.62,176849,5524149.021875,35821,-3248.00540095,176740,52.7,2456,4,0.001
,0.62,176858,,35824,-3249.31072859,,52.7,2457,4,
13002.375,0.62,176958,5966289.1546875,35877,-3244.07352396,176840,52.7,2458,4,0.001
13055.55849609375,0.62,176962,3953133.20078125,35890,-3240.01509912,176860,52.6,2459,4,0.001
13153.67763671875,0.63,177008,4350242.39375,35907,-3116.4136557699994,176900,52.06,2460,4,0.001
13113.84599609375,0.63,177054,4828582.553125,35922,-3144.9785369599995,176940,52.47,2461,4,0.001
,0.63,177059,,35944,-3124.53586266,,51.67,2462,4,
12958.01611328125,0.63,177065,5085683.8546875,35946,-3119.85643229,176960,51.45,2463,4,0.001
13023.287109375,0.62,177165,5064821.05546875,35979,-3183.1615728000006,177060,52.38,2464,4,0.001
13019.31767578125,0.63,177181,5979004.7484375,35983,-3161.367873000001,177080,51.54,2465,4,0.001
,0.63,177194,,35998,-3102.56259927,,50.76,2466,4,
13112.640625,0.63,177203,3965869.1171875,36002,-3097.412540870001,177100,50.59,2467,4,0.001
12924.30322265625,0.63,177234,6340502.83125,36041,-3140.86889534,177120,50.79,2468,4,0.001
13038.22607421875,0.63,177334,4746350.6,36082,-3148.6369583100004,177220,50.79,2469,4,0.001
13085.03291015625,0.63,177361,5899703.509375,36090,-3152.886844690001,177260,50.98,2470,4,0.001
,0.64,177366,,36103,-2891.9937393200003,,50.03,2471,4,
13121.54111328125,0.64,177392,5006087.6828125,36141,-2860.01762031,177280,49.64,2472,4,0.001
,0.65,177400,,36144,-2805.52315996,,48.72,2473,4,
13081.51015625,0.66,177405,4807863.23359375,36151,-2758.3930153000006,177300,47.77,2474,4,0.001
12967.28583984375,0.66,177460,6697726.93203125,36188,-2773.01953167,177340,48.26,2475,4,0.001
13072.214453125,0.67,177465,4489690.9484375,36215,-2748.0149148600003,177360,47.31,2476,4,0.001
13034.05556640625,0.67,177519,6907982.4265625,36246,-2749.9864295199995,177400,47.47,2477,4,0.001
13023.02109375,0.68,177529,5747640.3375,36285,-2668.5961423899994,177420,46.57,2478,4,0.001
13028.7947265625,0.68,177629,6102594.6390625,36308,-2702.87681418,177520,46.57,2479,4,0.001
,0.68,177639,,36383,-2717.25235529,,46.64,2480,4,
13047.96669921875,0.69,177642,4868504.209375,36395,-2673.6456212000003,177540,45.67,2481,4,0.001
13088.76044921875,0.69,177700,5271367.9203125,36409,-2748.7309583399997,177580,45.61,2482,4,0.001
13158.2212890625,0.69,177800,3359246.6765625,36438,-2768.89167065,177680,45.61,2483,4,0.001
13114.01640625,0.7,177830,4106620.8453125,36461,-2738.67548955,177720,44.91,2484,4,0.001
13140.83544921875,0.69,177930,5106456.16875,36475,-3770.6583983299997,177820,45.82,2485,4,0.001
13045.9630859375,0.69,177953,5397308.0,36497,-3765.6417452299997,177840,45.8,2486,4,0.001
13058.231640625,0.69,177972,5156271.0265625,36502,-3773.91672137,177860,45.84,2487,4,0.001
13088.68955078125,0.7,177981,4357203.703125,36510,-3711.4049558799998,177880,44.93,2488,4,0.001
,0.7,177999,,36521,-3706.89676064,,44.8,2489,4,
13087.79306640625,0.7,178099,3776617.778125,36566,-3692.3069446100003,177980,44.8,2490,4,0.001
13054.012890625,0.71,178129,5591981.159375,36583,-3864.2017062300006,178020,44.1,2491,4,0.001
13142.9154296875,0.7,178229,2928179.7265625,36612,-3908.6171054700008,178120,45.02,2492,4,0.001
,0.71,178238,,36630,-3868.5872756000003,,44.11,2493,4,
13020.0283203125,0.71,178266,3860229.20390625,36689,-3890.22736322,178160,44.17,2494,4,0.001
13076.76103515625,0.71,178366,5533806.659375,36718,-3919.1312381499993,178260,44.17,2495,4,0.001
13131.91708984375,0.7,178466,4512811.0515625,36766,-3925.981906439999,178360,44.64,2496,4,0.001
,0.7,178473,,36814,-3925.196613889999,,44.62,2497,4,
13098.3859375,0.7,178573,5103016.5859375,36852,-3944.099386119999,178460,44.62,2498,4,0.001
12990.30888671875,0.7,178628,6110057.4765625,36869,-3967.0480849799997,178520,44.88,2499,4,0.001
13105.5826171875,0.71,178686,4422021.134375,36893,-3950.77791851,178580,44.46,2500,4,0.001
,0.72,178695,,36901,-3905.33383073,,43.55,2501,4,
12945.09677734375,0.72,178707,6240414.71875,36944,-3904.9339456200005,178600,43.58,2502,4,0.001
13112.09443359375,0.71,178807,4853161.0796875,36970,-3953.7246707600007,178700,44.48,2503,4,0.001
12977.65947265625,0.71,178839,5530081.7390625,37014,-3958.3409268000005,178720,44.59,2504,4,0.001
13042.5263671875,0.7,178939,4939175.1453125,37065,-4051.4242074200006,178820,45.54,2505,4,0.001
13044.1595703125,0.69,179039,5327724.46875,37102,-4076.1597746,178920,46.38,2506,4,0.001
13099.44990234375,0.68,179139,4760007.5171875,37132,-4733.35526984,179020,46.89,2507,4,0.001
13128.95107421875,0.67,179239,4333880.45625,37185,-4797.43109579,179120,47.75,2508,4,0.001
13081.5537109375,0.68,179255,5038525.909375,37196,-4723.43705953,179140,46.91,2509,4,0.001
13066.7427734375,0.67,179355,4763443.178125,37249,-4769.071018399999,179240,47.81,2510,4,0.001
13089.91865234375,0.66,179455,4126239.778125,37290,-4819.2714627899995,179340,48.78,2511,4,0.001
13160.76552734375,0.65,179555,3413095.0140625,37322,-4872.88846062,179440,49.47,2512,4,0.001
13140.04609375,0.64,179655,4330381.859375,37373,-4885.22609837,179540,49.89,2513,4,0.001
13118.36337890625,0.64,179667,5273075.38671875,37403,-4892.998200600001,179560,49.54,2514,4,0.001
12996.810546875,0.63,179767,5821702.9265625,37429,-4907.00690339,179660,49.68,2515,4,0.001
,0.63,179778,,37438,-4914.14709865,,49.6,2516,4,
13079.51279296875,0.63,179878,4882868.75859375,37460,-4923.03582346,179760,49.6,2517,4,0.001
13037.940234375,0.63,179978,5161252.65625,37491,-4828.45463995,179860,49.6,2518,4,0.001
13136.180859375,0.64,179987,3909141.965625,37555,-4751.3853060500005,179880,48.69,2519,4,0.001
13067.3078125,0.65,180009,5579503.0953125,37562,-4653.917941150001,179900,47.91,2520,4,0.001
13048.0083984375,0.64,180109,3841047.178125,37619,-4685.523028490001,180000,48.72,2521,4,0.001
,0.64,180115,,37622,-4676.512759800001,,48.54,2522,4,
13118.1052734375,0.64,180144,5299111.3625,37641,-4654.95743624,180040,48.59,2523,4,0.001
,0.64,180156,,37644,-4651.70880279,,48.53,2524,4,
12995.2298828125,0.64,180256,6132175.2890625,37672,-4581.11233089,180140,48.53,2525,4,0.001
13018.49677734375,0.64,180266,5937782.2109375,37705,-4575.3036321,180160,48.34,2526,4,0.001
13021.97626953125,0.64,180282,5500908.909375,37711,-4579.908298910001,180180,48.46,2527,4,0.001
,0.64,180300,,37731,-4577.5147308900005,,48.33,2528,4,
13046.938671875,0.63,180400,5054976.378125,37770,-4615.43568983,180280,49.22,2529,4,0.001
13133.83359375,0.64,180452,5154946.0921875,37783,-4619.0778565,180340,48.74,2530,4,0.001
13062.06181640625,0.64,180552,4844951.2265625,37802,-4621.062696200001,180440,48.74,2531,4,0.001
,0.64,180557,,37824,-4619.66243222,,48.72,2532,4,
13070.80849609375,0.64,180563,4248228.425,37837,-4606.08806321,180460,48.66,2533,4,0.001
,0.64,180570,,37840,-4606.26179324,,48.68,2534,4,
13092.7185546875,0.64,180670,5815701.84375,37876,-4656.74695956,180560,48.68,2535,4,0.001
13083.6546875,0.63,180770,4361814.6484375,37912,-4691.14802282,180660,49.27,2536,4,0.001
13044.8341796875,0.63,180784,6241775.61796875,37946,-4688.49296974,180680,49.09,2537,4,0.001
13212.9525390625,0.63,180820,3108926.96015625,37964,-4702.135277269999,180700,49.2,2538,4,0.001
13161.74140625,0.64,180825,3851962.1859375,37977,-4637.96165939,180720,48.25,2539,4,0.001
13152.68251953125,0.63,180925,5109894.15078125,37995,-4680.09911354,180820,49.22,2540,4,0.001
13083.0765625,0.64,180988,5899934.2765625,38019,-4661.39902517,180880,48.85,2541,4,0.001
13163.7033203125,0.65,181041,4376097.2375,38039,-4642.4434519999995,180940,48.38,2542,4,0.001
,0.66,181056,,38042,-4587.34887532,,47.53,2543,4,
,0.66,181059,,38049,-4585.62571335,,47.47,2544,4,
13061.32958984375,0.66,181065,4534198.528125,38057,-4585.71819151,180960,47.48,2545,4,0.001
13199.61337890625,0.65,181165,3973269.3234375,38109,-4642.75116972,181060,48.43,2546,4,0.001
,0.65,181171,,38122,-4633.22812576,,48.41,2547,4,
13023.59130859375,0.65,181192,6704305.7375,38182,-4637.38900018,181080,48.51,2548,4,0.001
13111.334765625,0.65,181202,6523362.178125,38191,-4628.12764104,181100,48.56,2549,4,0.001
12968.53955078125,0.65,181302,5137878.3578125,38236,-4641.027131479999,181200,48.56,2550,4,0.001
13072.198046875,0.66,181385,5921455.5171875,38252,-4613.59265287,181280,48.39,2551,4,0.001
13050.44296875,0.66,181485,5181666.16875,38318,-4599.39905588,181380,48.39,2552,4,0.001
13091.0916015625,0.65,181585,3958671.271875,38359,-4688.493981359999,181480,49.31,2553,4,0.001
,0.65,181589,,38371,-4635.53963269,,48.58,2554,4,
13114.7974609375,0.66,181657,4816180.41484375,38395,-4670.91607598,181540,48.26,2555,4,0.001
13023.5953125,0.65,181757,6068869.4328125,38410,-4754.10828528,181640,49.08,2556,4,0.001
13039.20810546875,0.65,181769,5223211.7234375,38413,-4769.36453498,181660,49.11,2557,4,0.001
13097.9283203125,0.66,181802,4185660.12109375,38428,-4724.05297091,181700,48.44,2558,4,0.001
13152.20634765625,0.66,181893,5076575.5875,38466,-4753.856200120001,181780,49.31,2559,4,0.001
13083.54306640625,0.65,181993,7100469.40625,38519,-4779.93614564,181880,49.85,2560,4,0.001
13191.6921875,0.64,182093,4080344.44296875,38548,-4793.64022358,181980,50.39,2561,4,0.001
,0.64,182097,,38560,-4793.59099884,,50.38,2562,4,
13114.52861328125,0.64,182105,4493420.6421875,38573,-4801.46124676,182000,50.4,2563,4,0.001
13167.9451171875,0.64,182205,4966491.325,38600,-4786.804873950001,182100,50.4,2564,4,0.001
,0.64,182211,,38613,-4780.41331257,,50.3,2565,4,
,0.64,182218,,38646,-4777.28450699,,50.24,2566,4,
12991.07451171875,0.64,182223,5805770.8984375,38663,-4776.93677029,182120,50.2,2567,4,0.001
,0.64,182228,,38681,-4711.58326644,,49.94,2568,4,
13073.49462890625,0.65,182252,6063148.3578125,38688,-4658.73054878,182140,49.18,2569,4,0.001
13087.60947265625,0.64,182352,5397347.684375,38715,-4741.7701691600005,182240,49.91,2570,4,0.001
,0.64,182359,,38748,-4742.6210166,,49.93,2571,4,
13036.37265625,0.63,182459,5504415.35,38768,-4777.01602685,182340,50.67,2572,4,0.001
13051.3486328125,0.62,182559,4743166.403125,38794,-4815.66757551,182440,51.59,2573,4,0.001
13093.7740234375,0.62,182563,4508993.171875,38832,-4817.501671710001,182460,51.58,2574,4,0.001
,0.62,182572,,38849,-4802.09681239,,51.12,2575,4,
13100.63623046875,0.62,182603,5689838.4625,38873,-4790.1259082,182500,51.38,2576,4,0.001
13082.89296875,0.61,182703,4629443.0046875,38922,-4814.19388623,182600,51.84,2577,4,0.001
13066.41396484375,0.6,182803,4539358.540625,38982,-4848.077690200001,182700,52.74,2578,4,0.001
13001.6916015625,0.6,182903,5976191.34375,39033,-4887.92162293,182800,52.74,2579,4,0.001
,0.6,182916,,39037,-4877.061239880001,,52.77,2580,4,
13044.19423828125,0.6,182975,4783213.803125,39073,-4882.6891181500005,182860,53.33,2581,4,0.001
12950.04326171875,0.59,183075,5951331.990625,39099,-4883.03857821,182960,53.75,2582,4,0.001
13067.3333984375,0.59,183175,4309647.6796875,39125,-4856.50715056,183060,53.75,2583,4,0.001
13175.1556640625,0.59,183182,5187017.678125,39149,-4845.23513268,183080,53.52,2584,4,0.001
,0.6,183185,,39170,-3809.87207234,,52.55,2585,4,
13087.84150390625,0.59,183285,4856912.309375,39198,-3869.55846234,183180,53.32,2586,4,0.001
,0.59,183291,,39235,-3859.73089431,,53.19,2587,4,
13122.2958984375,0.58,183391,5057361.371875,39278,-3912.119890419999,183280,54.1,2588,4,0.001
,0.58,183399,,39287,-3907.613933579999,,54.0,2589,4,
13062.17861328125,0.59,183421,5780955.8109375,39294,-3864.8979761299997,183320,53.22,2590,4,0.001
,0.59,183428,,39307,-3608.79966628,,52.99,2591,4,
13100.03349609375,0.59,183528,4807945.1953125,39369,-3616.36151945,183420,52.99,2592,4,0.001
12999.0455078125,0.59,183541,5833025.3453125,39374,-3615.21722575,183440,53.03,2593,4,0.001
13123.9478515625,0.58,183641,5263237.7109375,39433,-3668.693933039999,183540,53.75,2594,4,0.001
,0.59,183648,,39446,-3595.88662128,,52.82,2595,4,
,0.6,183656,,39459,-3564.1692986699995,,51.9,2596,4,
13070.67880859375,0.59,183756,4283680.434375,39486,-3605.70471376,183640,52.83,2597,4,0.001
13106.2716796875,0.59,183856,4553348.22578125,39527,-3638.3945049999998,183740,52.83,2598,4,0.001
13117.937890625,0.59,183862,5337910.87109375,39591,-3603.1050520400004,183760,52.34,2599,4,0.001
13031.40693359375,0.58,183962,5860498.965625,39618,-3617.6067129399994,183860,52.76,2600,4,0.001
,0.58,183968,,39626,-3616.5723089500007,,52.73,2601,4,
,0.58,183972,,39633,-3613.07406583,,52.65,2602,4,
13153.5888671875,0.59,184000,4994215.5453125,39641,-3561.12819453,183880,51.93,2603,4,0.001
13054.778125,0.58,184100,6150959.775,39695,-3623.1856518000004,183980,52.61,2604,4,0.001
13155.325390625,0.58,184200,4492932.6625,39737,-3590.22261743,184080,52.61,2605,4,0.001
13122.125390625,0.59,184227,5427572.4734375,39760,-3569.0599813100002,184120,51.88,2606,4,0.001
,0.6,184233,,39768,-2858.87059289,,50.94,2607,4,
13074.59658203125,0.61,184317,6482214.2609375,39815,-2813.9886950900004,184200,50.78,2608,4,0.001
13094.14453125,0.61,184345,5345977.0046875,39848,-2819.5595992800004,184240,50.9,2609,4,0.001
,0.62,184357,,39862,-2775.57932457,,50.02,2610,4,
13108.645703125,0.62,184457,5107416.9125,39896,-2792.4106035500004,184340,50.02,2611,4,0.001
13098.30322265625,0.62,184557,4413612.95,39921,-2852.1405674499997,184440,50.02,2612,4,0.001
13073.47626953125,0.63,184577,5467485.228125,39953,-2863.4262887099994,184460,49.22,2613,4,0.001
13073.00595703125,0.63,184585,4727639.546875,39967,-2862.92099222,184480,49.18,2614,4,0.001
,0.64,184594,,40061,-2824.90870092,,48.27,2615,4,
13105.63642578125,0.63,184694,5542180.0640625,40121,-2905.78369463,184580,49.16,2616,4,0.001
13179.15048828125,0.64,184704,4090962.08125,40130,-2862.34782313,184600,48.26,2617,4,0.001
13142.05263671875,0.64,184804,5615580.3,40161,-2874.493396499999,184700,48.26,2618,4,0.001
13104.12099609375,0.64,184870,5016637.39375,40204,-2898.6754132599995,184760,48.83,2619,4,0.001
13077.67197265625,0.63,184970,5616137.8015625,40226,-2969.17934393,184860,49.61,2620,4,0.001
13008.1404296875,0.63,185070,4025835.0203125,40257,-2984.8463899300004,184960,49.61,2621,4,0.001
,0.63,185075,,40269,-2984.5598495899994,,49.6,2622,4,
13072.41796875,0.63,185083,5582741.884375,40282,-2980.54136961,184980,49.39,2623,4,0.001
13166.43623046875,0.63,185116,5724104.5765625,40291,-2989.2943699500006,185000,49.6,2624,4,0.001
,0.64,185117,,40302,-2943.79423033,,48.61,2625,4,
13016.41064453125,0.63,185217,5524320.2875,40325,-3918.88676371,185100,49.51,2626,4,0.001
13142.1521484375,0.63,185224,4449563.640625,40343,-3916.76765449,185120,49.42,2627,4,0.001
13047.75771484375,0.62,185324,5461009.421875,40407,-3954.69540217,185220,50.24,2628,4,0.001
,0.63,185330,,40440,-3914.89811711,,49.3,2629,4,
13016.101171875,0.63,185341,5947302.9,40448,-3821.4270835700004,185240,48.89,2630,4,0.001
,0.64,185344,,40450,-3764.63038702,,47.92,2631,4,
,0.64,185346,,40456,-3762.91184425,,47.89,2632,4,
,0.64,185356,,40464,-3765.4184698499994,,47.93,2633,4,
13099.40751953125,0.64,185421,5311179.6328125,40503,-3791.0543422499995,185320,48.51,2634,4,0.001
,0.65,185429,,40510,-3702.15974639,,47.59,2635,4,
13170.5859375,0.66,185457,3974972.815625,40524,-3663.93679623,185340,46.87,2636,4,0.001
13098.46630859375,0.65,185557,4654171.7578125,40604,-3702.9590050699994,185440,47.73,2637,4,0.001
13003.30458984375,0.65,185565,5879469.3625,40617,-3684.554236419999,185460,47.45,2638,4,0.001
13096.73720703125,0.65,185602,3823211.0828125,40648,-3726.9393452899994,185500,47.77,2639,4,0.001
13111.797265625,0.65,185702,3842225.1921875,40720,-3751.9090564000003,185600,47.77,2640,4,0.001
13231.673046875,0.65,185724,3534829.00625,40731,-3736.8376295499997,185620,47.36,2641,4,0.001
13091.47724609375,0.64,185824,5567098.071875,40757,-3758.0627719099994,185720,47.83,2642,4,0.001
,0.64,185839,,40782,-3764.7302937899995,,47.83,2643,4,
13152.92353515625,0.64,185848,5633337.8171875,40785,-3768.5893592800003,185740,47.89,2644,4,0.001
,0.64,185860,,40790,-3771.4130215,,47.95,2645,4,
