time/total timesteps,rollout/ep_rew_mean,time/episodes,time/time_elapsed,rollout/success rate,rollout/ep_len_mean,time/fps,train/learning_rate,train/n_updates,train/actor_loss,train/critic_loss
262343,-2037.8133102799998,5058,44396,0.74,36.81,5,0.001,262240,10957.69794921875,3896522.8625
262348,-2032.2509279099997,5059,44397,0.74,36.7,5,,,,
262448,-2098.10788427,5060,44477,0.73,37.65,5,0.001,262340,10843.5900390625,4088699.034375
262458,-2056.95592148,5061,44501,0.74,36.75,5,,,,
262462,-2053.62637443,5062,44513,0.74,36.63,5,0.001,262360,10927.483984375,4402333.0765625
262562,-2011.1784517,5063,44589,0.74,36.63,5,0.001,262460,10962.1703125,5644432.36875
262567,-1999.79016489,5064,44612,0.74,36.19,5,,,,
262599,-1967.10595777,5065,44631,0.75,35.51,5,0.001,262480,10761.288671875,6051402.5375
262613,-1946.73101852,5066,44635,0.75,34.95,5,0.001,262500,10819.35625,4298921.80625
262713,-1900.0570082699999,5067,44664,0.75,34.95,5,0.001,262600,10927.95322265625,4783094.065625
262813,-1956.4930786200002,5068,44685,0.74,35.91,5,0.001,262700,10992.99794921875,4569530.80625
262819,-1928.94498609,5069,44713,0.74,35.56,5,,,,
262828,-1930.0723532200002,5070,44741,0.74,35.58,5,0.001,262720,10845.80322265625,4227181.103125
262928,-1982.9397259600003,5071,44763,0.73,36.32,5,0.001,262820,10845.994921875,4236818.696875
262933,-1982.46558115,5072,44766,0.73,36.31,5,,,,
262962,-2039.07271588,5073,44790,0.73,36.56,5,0.001,262860,10911.68583984375,4271071.621875
262970,-2050.47634506,5074,44808,0.73,36.6,5,,,,
262976,-1988.60130475,5075,44811,0.74,35.66,5,,,,
262986,-1989.55339098,5076,44835,0.74,35.67,5,0.001,262880,10834.98740234375,3907909.240625
262993,-1990.7283669500002,5077,44878,0.74,35.71,5,,,,
263003,-1991.3598094800002,5078,44922,0.74,35.76,5,0.001,262900,10886.92744140625,5441836.75625
263010,-1991.6373331300003,5079,44945,0.74,35.78,5,,,,
263014,-1969.6814300000003,5080,44948,0.75,34.82,5,,,,
263114,-2023.65026626,5081,44977,0.74,35.76,5,0.001,263000,10943.18134765625,6318311.634375
263118,-2017.73317061,5082,44984,0.74,35.65,5,,,,
263123,-2017.0010252999998,5083,44987,0.74,35.63,5,0.001,263020,10860.45966796875,5286196.85625
263129,-2009.5317427999998,5084,44989,0.74,35.33,5,,,,
263140,-2009.0349693899998,5085,44993,0.74,35.31,5,,,,
263145,-2009.4931562299998,5086,44997,0.74,35.31,5,0.001,263040,10910.5556640625,3511516.190625
263245,-2086.1319887699997,5087,45050,0.73,36.24,5,0.001,263140,10751.13955078125,5425372.290625
263252,-2044.0289735299998,5088,45078,0.74,35.31,5,,,,
263259,-2064.46253089,5089,45107,0.74,35.32,5,,,,
263261,-1998.6084179899997,5090,45109,0.75,34.34,5,0.001,263160,10747.45693359375,4134543.340625
263293,-2078.5307275,5091,45143,0.76,33.66,5,0.001,263180,10852.09228515625,5164437.33125
263393,-2157.99934731,5092,45164,0.75,34.49,5,0.001,263280,10905.4716796875,3098278.2875
263410,-2155.3516913,5093,45175,0.75,34.46,5,0.001,263300,10838.2205078125,4767057.78125
263414,-2088.34013278,5094,45212,0.76,33.5,5,,,,
263421,-2085.1045196200002,5095,45265,0.76,33.47,5,0.001,263320,10857.144140625,5033026.075
263429,-2086.4433275600004,5096,45269,0.76,33.52,5,,,,
263469,-2031.9558853900003,5097,45289,0.77,32.92,5,0.001,263360,10829.88623046875,4894338.2125
263569,-2080.9859548000004,5098,45310,0.76,33.79,5,0.001,263460,10774.2533203125,5701651.49375
263575,-2079.6015224000002,5099,45312,0.76,33.73,5,,,,
263606,-2095.0150957,5100,45351,0.76,33.99,5,0.001,263500,10912.21240234375,5994754.375
263614,-2078.1080308100004,5101,45364,0.76,34.01,5,,,,
263619,-2041.46882059,5102,45367,0.77,33.06,5,,,,
263627,-2008.30204538,5103,45390,0.78,32.14,5,0.001,263520,10760.85546875,4156496.403125
263633,-2007.3934335699998,5104,45428,0.78,32.11,5,,,,
263677,-2014.3618891899998,5105,45445,0.78,32.48,5,0.001,263560,10838.06484375,5684247.153125
263682,-2015.2195875,5106,45467,0.78,32.49,5,0.001,263580,10939.63193359375,4261444.425
263698,-2029.49383563,5107,45473,0.78,32.6,5,,,,
263798,-2058.64837597,5108,45498,0.77,33.55,5,0.001,263680,10709.19404296875,4948919.796875
263811,-2120.6145250799996,5109,45517,0.77,33.58,5,0.001,263700,10885.81376953125,4677847.8375
263816,-2120.5270359099995,5110,45530,0.77,33.55,5,,,,
263825,-2104.73778823,5111,45533,0.78,32.64,5,0.001,263720,10752.9783203125,5548708.009375
263925,-2140.6727442200004,5112,45553,0.77,33.43,5,0.001,263820,10802.49755859375,5103297.903125
263944,-2152.71755879,5113,45593,0.77,33.51,5,0.001,263840,10959.09267578125,5392203.665625
263993,-2038.3893474200001,5114,45615,0.78,33.0,5,0.001,263880,10705.024609375,4972938.03125
263999,-2018.19455946,5115,45617,0.78,32.97,5,,,,
264099,-2101.1538369300006,5116,45636,0.77,33.81,5,0.001,263980,10806.71943359375,5637899.3734375
264199,-2131.5920292400006,5117,45660,0.76,34.74,5,0.001,264080,10884.21865234375,4907063.25625
264202,-2140.9344771700007,5118,45666,0.76,34.73,5,0.001,264100,10881.9734375,4192254.8625
264232,-2158.01891736,5119,45681,0.77,34.03,5,0.001,264120,10843.66982421875,4086807.8125
264237,-2043.47601957,5120,45683,0.78,33.08,5,,,,
264243,-2029.12350458,5121,45686,0.78,32.95,5,0.001,264140,10781.88544921875,4785406.721875
264256,-2038.12302399,5122,45721,0.79,32.08,5,,,,
264265,-2050.5797261700004,5123,45745,0.79,32.11,5,0.001,264160,10711.96591796875,5523090.203125
264269,-2021.6557389199997,5124,45748,0.8,31.15,5,,,,
264369,-2067.97011274,5125,45840,0.79,32.07,5,0.001,264260,10901.93369140625,4403841.575
264413,-1966.1598377199998,5126,45868,0.8,31.51,5,0.001,264300,11037.7900390625,3898080.471875
264513,-1975.62053589,5127,45899,0.79,32.18,5,0.001,264400,10883.98564453125,4492193.0875
264613,-2042.52071095,5128,45982,0.78,32.64,5,0.001,264500,10687.90400390625,4516538.6125
264618,-2043.7191809099997,5129,45985,0.78,32.66,5,,,,
264637,-2020.6566024699998,5130,45991,0.79,31.85,5,0.001,264520,10914.3650390625,3928529.5140625
264737,-2027.9320551499998,5131,46057,0.79,31.85,5,0.001,264620,10892.17939453125,4886672.4125
264740,-1994.09339699,5132,46074,0.8,30.88,5,,,,
264746,-1974.9104997599998,5133,46083,0.81,29.94,5,0.001,264640,10850.75283203125,4486915.40625
264846,-2034.9213637700002,5134,46113,0.8,30.63,5,0.001,264740,10953.66396484375,5486428.75
264946,-2082.3455967299997,5135,46142,0.79,31.55,5,0.001,264840,10706.65458984375,5331321.35
264965,-2048.1449480600004,5136,46172,0.8,30.74,5,0.001,264860,10924.38505859375,4349322.1328125
265015,-2167.1534733900003,5137,46225,0.8,31.2,5,0.001,264900,10878.6982421875,4781884.38125
265018,-2157.2398621800003,5138,46232,0.8,31.2,5,,,,
265035,-2134.5414751700005,5139,46251,0.8,31.22,5,0.001,264920,10983.788671875,3782312.35
265042,-2157.6518776000003,5140,46264,0.8,31.26,5,0.001,264940,10785.51689453125,4973300.31875
265142,-2200.23900036,5141,46322,0.79,32.18,5,0.001,265040,10827.25986328125,6190522.5125
265242,-2251.26643362,5142,46352,0.78,33.12,5,0.001,265140,10931.9763671875,3891337.134375
265246,-2250.3289391099997,5143,46354,0.78,33.09,5,,,,
265346,-2525.0860567100003,5144,46404,0.77,33.98,5,0.001,265240,10910.1224609375,4626594.25
265357,-2541.51912867,5145,46413,0.77,33.34,5,,,,
265457,-2548.27189281,5146,46484,0.77,33.34,5,0.001,265340,10811.45751953125,4535422.5125
265557,-2556.84369804,5147,46508,0.76,34.25,5,0.001,265440,10862.93876953125,4631739.4375
265657,-2587.81993478,5148,46530,0.75,35.18,5,0.001,265540,10735.6759765625,5410963.3796875
265698,-2585.26396777,5149,46549,0.75,35.51,5,0.001,265580,10788.468359375,5780477.4828125
265701,-2583.45754014,5150,46561,0.75,35.48,5,0.001,265600,10729.97060546875,5680749.80625
265707,-2574.1951108499998,5151,46595,0.75,34.79,5,,,,
265710,-2573.7201132299997,5152,46621,0.75,34.77,5,,,,
265715,-2547.55187791,5153,46644,0.75,34.14,5,,,,
265721,-2516.6812122,5154,46647,0.75,34.15,5,0.001,265620,10708.57607421875,5547331.109375
265733,-2520.57394964,5155,46656,0.75,34.24,5,,,,
265748,-2511.2408642,5156,46741,0.75,34.31,5,0.001,265640,10846.87900390625,3785434.121875
265755,-2518.33536786,5157,46744,0.75,34.28,5,,,,
265855,-2582.48851935,5158,46773,0.74,35.12,5,0.001,265740,10690.82509765625,4971049.525
265955,-2657.0664351699997,5159,46821,0.73,36.07,5,0.001,265840,10634.08671875,4510498.490625
265960,-2591.40660363,5160,46824,0.74,35.12,5,,,,
265977,-2598.33075711,5161,46880,0.74,35.19,5,0.001,265860,10830.28525390625,5035600.221875
265981,-2607.5740759,5162,46887,0.74,35.19,5,0.001,265880,10818.5205078125,5372631.684375
265986,-2593.88894491,5163,46935,0.75,34.24,5,,,,
265992,-2623.5319601399997,5164,46938,0.75,34.25,5,,,,
266020,-2622.97723638,5165,46980,0.75,34.21,5,0.001,265900,10735.5412109375,5460650.6125
266031,-2631.9435075499996,5166,46984,0.75,34.18,5,0.001,265920,10744.33662109375,5246201.415625
266042,-2618.9865008399997,5167,46988,0.76,33.29,5,0.001,265940,10829.262109375,4286830.5
266142,-2591.89814811,5168,47015,0.76,33.29,5,0.001,266040,10836.60791015625,3738129.6125
266166,-2596.8518296,5169,47032,0.76,33.47,5,0.001,266060,10781.2552734375,4926331.8
266187,-2599.2434336,5170,47069,0.76,33.59,5,0.001,266080,10756.59169921875,5031127.6125
266287,-2593.5372962099996,5171,47128,0.76,33.59,5,0.001,266180,10819.03154296875,4348081.60625
266351,-2651.9884881499997,5172,47159,0.76,34.18,5,0.001,266240,10756.38818359375,4809784.8125
266451,-2630.95420357,5173,47191,0.75,34.89,5,0.001,266340,10875.09453125,4499500.53125
266453,-2618.75265532,5174,47198,0.75,34.83,5,,,,
266457,-2617.44954811,5175,47200,0.75,34.81,5,,,,
266557,-3109.7497830099996,5176,47229,0.74,35.71,5,0.001,266440,10767.02802734375,5202867.125
266568,-3130.15090853,5177,47238,0.74,35.75,5,0.001,266460,10727.74814453125,4883590.45625
266573,-3139.28200245,5178,47250,0.74,35.7,5,,,,
266579,-3137.2076166399997,5179,47258,0.74,35.69,5,,,,
266626,-3139.2245113500003,5180,47278,0.74,36.12,5,0.001,266520,10755.93271484375,4390646.978125
266629,-3075.1154739000003,5181,47300,0.75,35.15,5,,,,
266643,-3097.4647038499998,5182,47314,0.75,35.25,5,0.001,266540,10733.9259765625,4565423.6765625
266705,-3126.6749540299998,5183,47353,0.75,35.82,5,0.001,266600,10866.45478515625,4328664.315625
266714,-3136.08924186,5184,47371,0.75,35.85,5,,,,
266730,-3139.4281199399998,5185,47376,0.75,35.9,5,0.001,266620,10785.1990234375,4072281.071875
266738,-3160.0884671900003,5186,47404,0.75,35.93,5,,,,
266744,-3085.1245661499997,5187,47412,0.76,34.99,5,0.001,266640,10775.1302734375,3040168.7875
266748,-3075.0262231899997,5188,47424,0.76,34.96,5,,,,
266757,-3056.7687991799994,5189,47438,0.76,34.98,5,,,,
266766,-3060.056017509999,5190,47466,0.76,35.05,5,0.001,266660,10662.5615234375,5572859.65
266773,-2953.4297754399995,5191,47535,0.76,34.8,5,,,,
266873,-2903.0559791799997,5192,47555,0.76,34.8,5,0.001,266760,10814.570703125,4558580.9
266880,-2901.88803984,5193,47563,0.76,34.7,5,,,,
266892,-2912.7100554099998,5194,47577,0.76,34.78,5,0.001,266780,10885.23447265625,4385583.053125
266898,-2912.75465964,5195,47580,0.76,34.77,5,,,,
266904,-2911.85834044,5196,47592,0.76,34.75,5,0.001,266800,10696.156640625,5506885.825
266911,-2904.9193986100004,5197,47610,0.76,34.42,5,,,,
266917,-2852.8227974200004,5198,47613,0.77,33.48,5,,,,
266932,-2854.1153029500006,5199,47623,0.77,33.57,5,0.001,266820,10758.41748046875,4656766.4875
266936,-2838.9425768600004,5200,47655,0.77,33.3,5,,,,
266962,-2860.54311863,5201,47665,0.77,33.48,5,0.001,266860,10554.67197265625,5834746.09375
266966,-2859.8958652300003,5202,47673,0.77,33.47,5,,,,
267066,-3189.0536124500004,5203,47697,0.76,34.39,5,0.001,266960,10777.1029296875,4887282.115625
267085,-3191.9553508200006,5204,47713,0.76,34.52,5,0.001,266980,10675.3212890625,6214845.003125
267087,-3183.600358310001,5205,47715,0.76,34.1,5,,,,
267092,-3183.10202022,5206,47732,0.76,34.1,5,,,,
267108,-3181.165258480001,5207,47737,0.76,34.1,5,0.001,267000,10521.77509765625,6672207.975
267118,-3162.46009812,5208,47751,0.77,33.2,5,,,,
267122,-3099.4364468,5209,47754,0.77,33.11,5,0.001,267020,10736.4171875,4835546.353125
267156,-3111.55950648,5210,47773,0.77,33.4,5,0.001,267040,10712.5501953125,4534448.246875
267256,-3150.2776234499993,5211,47808,0.76,34.31,5,0.001,267140,10746.1318359375,4315030.121875
267264,-3110.66302868,5212,47821,0.77,33.39,5,0.001,267160,10741.57060546875,5231649.03125
267270,-3106.50580216,5213,47844,0.77,33.26,5,,,,
267275,-3092.31739053,5214,47867,0.77,32.82,5,,,,
267375,-3151.9366771899995,5215,47916,0.76,33.76,5,0.001,267260,10706.27978515625,4817839.9375
267475,-3104.06083061,5216,47954,0.76,33.76,5,0.001,267360,10802.09140625,4480546.225
267480,-3073.0271836700003,5217,47981,0.77,32.81,5,,,,
267522,-3074.3192615200005,5218,47999,0.77,33.2,5,0.001,267420,10749.36025390625,4785989.00625
267622,-3070.4457312900004,5219,48028,0.76,33.9,5,0.001,267520,10614.6849609375,4256550.825
267628,-3051.3372315500005,5220,48030,0.76,33.91,5,,,,
267641,-3052.6300596700003,5221,48100,0.76,33.98,5,0.001,267540,10782.95615234375,4763516.8375
267651,-3012.7317557700003,5222,48113,0.76,33.95,5,,,,
267658,-3000.04299528,5223,48127,0.76,33.93,5,,,,
267667,-3001.146088750001,5224,48166,0.76,33.98,5,0.001,267560,10843.519921875,2871855.51875
267767,-2999.766002720001,5225,48196,0.76,33.98,5,0.001,267660,10749.669140625,5581711.559375
267771,-2990.8341748799994,5226,48218,0.76,33.58,5,,,,
267784,-2965.72882698,5227,48232,0.77,32.71,5,0.001,267680,10759.03779296875,5258555.475
267793,-2894.925477529999,5228,48236,0.78,31.8,5,,,,
267798,-2895.7427557699993,5229,48238,0.78,31.8,5,,,,
267803,-2894.1107239599996,5230,48271,0.78,31.66,5,0.001,267700,10743.52451171875,3425692.1921875
267808,-2849.47211169,5231,48273,0.79,30.71,5,,,,
267908,-2899.5764061200007,5232,48349,0.78,31.68,5,0.001,267800,10632.30283203125,5402302.7375
267917,-2912.1335332900007,5233,48353,0.78,31.71,5,,,,
267923,-2843.0811927000004,5234,48365,0.79,30.77,5,0.001,267820,10652.37421875,4301600.55
267929,-2786.6385794800003,5235,48374,0.8,29.83,5,,,,
267937,-2783.4744364499998,5236,48377,0.8,29.72,5,,,,
268037,-2757.382826549999,5237,48427,0.79,30.22,5,0.001,267920,10819.1330078125,4617629.78125
268041,-2758.39751739,5238,48440,0.79,30.23,5,0.001,267940,10871.0896484375,4435310.846875
268044,-2755.7878485999995,5239,48458,0.79,30.09,5,,,,
268062,-2737.5298930299996,5240,48488,0.79,30.2,5,0.001,267960,10866.4779296875,4945758.671875
268068,-2683.89191318,5241,48501,0.8,29.26,5,,,,
268073,-2641.8512426400002,5242,48508,0.81,28.31,5,,,,
268080,-2644.03015349,5243,48511,0.81,28.34,5,,,,
268087,-2358.16722748,5244,48514,0.82,27.41,5,0.001,267980,10883.01982421875,4200229.99375
268129,-2333.1245741499997,5245,48552,0.82,27.72,5,0.001,268020,10692.469140625,4313570.1
268136,-2243.1322334300003,5246,48575,0.83,26.79,5,,,,
268140,-2212.61266898,5247,48587,0.84,25.83,5,,,,
268155,-2183.92707623,5248,48627,0.85,24.98,5,0.001,268040,10814.0728515625,4351240.71875
268181,-2201.6297317199997,5249,48635,0.85,24.83,5,0.001,268080,10732.3482421875,4280475.096875
268232,-2212.5310338399995,5250,48657,0.85,25.31,5,0.001,268120,10596.49912109375,4231609.7125
268237,-2202.24227717,5251,48665,0.85,25.3,5,,,,
268242,-2202.3374666,5252,48667,0.85,25.32,5,0.001,268140,10756.9197265625,5570283.403125
268342,-2589.5101771899995,5253,48705,0.84,26.27,5,0.001,268240,10675.13310546875,5802601.95625
268348,-2629.86247134,5254,48714,0.84,26.27,5,,,,
268353,-2626.48201677,5255,48716,0.84,26.2,5,,,,
268358,-2634.43152633,5256,48740,0.84,26.1,5,,,,
268366,-2623.7537122499994,5257,48748,0.84,26.11,5,0.001,268260,10798.71005859375,4444217.38125
268372,-2529.88485432,5258,48760,0.85,25.17,5,,,,
268375,-2454.2551746799995,5259,48762,0.86,24.2,5,,,,
268381,-2455.3982011999997,5260,48800,0.86,24.21,5,0.001,268280,10732.1271484375,5107811.575
268385,-2448.4338089199996,5261,48813,0.86,24.08,5,,,,
268420,-2457.45178108,5262,48828,0.86,24.39,5,0.001,268300,10769.61884765625,5537020.7375
268441,-2461.3703348699996,5263,48890,0.86,24.55,5,0.001,268340,10794.74013671875,3453943.675
268447,-2432.16188209,5264,48897,0.86,24.55,5,,,,
268450,-2425.9825149199996,5265,48924,0.86,24.3,5,,,,
268460,-2416.86427944,5266,48943,0.86,24.29,5,,,,
268475,-2467.35327367,5267,48947,0.86,24.33,5,0.001,268360,10662.371484375,4972131.496875
268500,-2444.9551568699994,5268,48966,0.87,23.58,5,0.001,268380,10670.07412109375,4852993.371875
268514,-2442.7430791499996,5269,48972,0.87,23.48,5,0.001,268400,10663.6505859375,5614066.66875
268519,-2439.0179685099997,5270,48985,0.87,23.32,5,,,,
268524,-2396.08936428,5271,49003,0.88,22.37,5,0.001,268420,10783.46181640625,4427334.540625
268534,-2337.8745251999994,5272,49006,0.88,21.83,5,,,,
268565,-2311.92599419,5273,49014,0.89,21.14,5,0.001,268460,10709.89072265625,3906253.6625
268572,-2316.0166364499996,5274,49032,0.89,21.19,5,,,,
268574,-2325.38321098,5275,49079,0.89,21.17,5,,,,
268625,-1843.42116391,5276,49097,0.9,20.68,5,0.001,268520,10577.5203125,5492019.09375
268633,-1822.6672615199998,5277,49100,0.9,20.65,5,,,,
268637,-1812.1335234599997,5278,49108,0.9,20.64,5,,,,
268645,-1821.4120714099997,5279,49116,0.9,20.66,5,0.001,268540,10844.080859375,4837711.85
268659,-1813.5393303699996,5280,49121,0.9,20.33,5,,,,
268671,-1815.87419486,5281,49124,0.9,20.42,5,0.001,268560,10639.46025390625,5871859.40625
268771,-1818.2858595299997,5282,49166,0.89,21.28,5,0.001,268660,10832.86640625,3913986.2125
268774,-1789.13976413,5283,49168,0.89,20.69,5,,,,
268821,-1788.8464603899995,5284,49179,0.89,21.07,5,0.001,268720,10867.1244140625,4692374.75625
268833,-1786.4628269199998,5285,49183,0.89,21.03,5,,,,
268836,-1763.5927853599997,5286,49184,0.89,20.98,5,,,,
268847,-1772.1549748099997,5287,49189,0.89,21.03,5,0.001,268740,10628.4943359375,5443257.74375
268859,-1775.07828963,5288,49199,0.89,21.11,5,,,,
268959,-1815.9485914999998,5289,49222,0.88,22.02,5,0.001,268840,10697.397265625,4811376.625
268972,-1817.4619531800001,5290,49246,0.88,22.06,5,0.001,268860,10556.89404296875,5582760.4875
269016,-1831.0522619399999,5291,49278,0.88,22.43,5,0.001,268900,10749.63056640625,4516465.965625
269116,-1819.94127352,5292,49302,0.88,22.43,5,0.001,269000,10664.20615234375,3763064.146875
269137,-1820.5197885200002,5293,49331,0.88,22.57,5,0.001,269020,10830.2375,4014702.7296875
269143,-1810.59951109,5294,49388,0.88,22.51,5,0.001,269040,10726.6794921875,6485914.8875
269146,-1808.9165724999998,5295,49410,0.88,22.48,5,,,,
269182,-1817.5868615699999,5296,49426,0.88,22.78,5,0.001,269080,10773.17724609375,4358427.303125
269197,-1809.5762956,5297,49436,0.88,22.86,5,,,,
269200,-1798.92865781,5298,49443,0.88,22.83,5,,,,
269212,-1798.4457939399997,5299,49452,0.88,22.8,5,0.001,269100,10791.9458984375,3976055.5859375
269216,-1807.9914004600002,5300,49464,0.88,22.8,5,,,,
269221,-1792.64114007,5301,49467,0.88,22.59,5,0.001,269120,10759.21533203125,4402999.8
269225,-1793.17642994,5302,49470,0.88,22.59,5,,,,
269231,-1462.8165388099997,5303,49477,0.89,21.65,5,,,,
269236,-1479.7127930699999,5304,49495,0.89,21.51,5,,,,
269245,-1481.10450747,5305,49504,0.89,21.58,5,0.001,269140,10806.87548828125,5158207.0875
269247,-1479.90668417,5306,49550,0.89,21.55,5,,,,
269291,-1479.2271268600002,5307,49576,0.89,21.83,5,0.001,269180,10718.8919921875,2512122.9015625
269301,-1479.25235388,5308,49580,0.89,21.83,5,0.001,269200,10673.13291015625,5236524.009375
269323,-1484.22129706,5309,49612,0.89,22.01,5,0.001,269220,10669.4896484375,4343510.425
269327,-1471.5753800100001,5310,49634,0.89,21.71,5,,,,
269333,-1411.3378665299997,5311,49637,0.9,20.77,5,,,,
269343,-1411.4238765399998,5312,49685,0.9,20.79,5,0.001,269240,10684.155078125,3848893.03125
269364,-1407.6764797399999,5313,49702,0.9,20.94,5,0.001,269260,10724.5470703125,3276984.628125
269373,-1421.2556604799997,5314,49715,0.9,20.98,5,,,,
269397,-1364.19852339,5315,49721,0.91,20.22,5,0.001,269280,10752.6583984375,4126633.553125
269414,-1330.47839377,5316,49752,0.92,19.39,5,0.001,269300,10796.78466796875,4698364.4
269422,-1340.16896707,5317,49776,0.92,19.42,5,0.001,269320,10639.45107421875,5156215.46875
269439,-1338.4034206200001,5318,49782,0.92,19.17,5,,,,
269507,-1410.6195353,5319,49810,0.93,18.85,5,0.001,269400,10784.75966796875,4774389.503125
269527,-1412.8744474900002,5320,49843,0.93,18.99,5,0.001,269420,10609.29287109375,4323172.159375
269553,-1415.57593424,5321,49855,0.93,19.12,5,0.001,269440,10851.13115234375,4325971.115625
269562,-1414.4141322699998,5322,49878,0.93,19.11,5,0.001,269460,10818.6955078125,4473510.490625
269573,-1416.4890014399998,5323,49918,0.93,19.15,5,,,,
269602,-1409.4359858099997,5324,49938,0.93,19.35,5,0.001,269500,10756.65283203125,4547884.84375
